Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,3636,3111,2947,324,182,16,0,4,229,451,498,751
  └─ Sales Growth %,21%,-14%,-5%,,-44%,-91%,-100%,,5122%,97%,10%,51%
Expenses,3325,3024,2926,3479,841,828,254,41,229,434,460,702
  └─ Material Cost %,62%,65%,68%,40%,37%,47%,,160%,56%,46%,40%,52%
    └─ Raw material cost,2480,1949,1971,82,76,7,5,3,153,200,196,434
    └─ Change in inventory,-237,83,48,47,-7,0,0,4,-25,7,2,-45
  └─ Manufacturing Cost %,18%,18%,16%,53%,41%,127%,,370%,30%,37%,32%,0%
  └─ Employee Cost %,5%,6%,7%,33%,65%,125%,,102%,11%,8%,10%,9%
  └─ Other Cost %,7%,8%,8%,947%,317%,4749%,,294%,3%,6%,11%,33%
Operating Profit,311,87,21,-3154,-658,-812,-254,-36,-0,17,38,48
OPM %,9%,3%,1%,-973%,-361%,-4948%,,-826%,-0%,4%,8%,6%
Other Income,28,55,55,3,6,0,0,1,2,12,7,22
  └─ Exceptional items,-0.98,-0.64,0.21,0.14,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,29.46,55.97,54.98,3.33,6.00,0.42,0.15,1.05,1.84,11.64,6.67,21.57
Interest,319,485,671,1021,1106,1501,1495,0,0,2,0,3
Depreciation,40,53,54,29,27,16,10,7,5,7,8,13
Profit before tax,-20,-395,-649,-4201,-1785,-2329,-1759,-42,-4,20,35,55
Tax %,-52%,0%,9%,-0%,-0%,0%,0%,0%,0%,-48%,-0%,-2%
Net Profit,-9,-396,-704,-4201,-1785,-2329,-1759,-42,-4,29,36,56
  └─ Minority share,0,-0,-0,0,1,0,0,-0,0,0,0,0
  └─ Exceptional items AT,1,-1,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,-10,-395,-705,-4201,-1785,-2329,-1759,-42,-4,29,36,56
  └─ Profit for PE,-10,-395,-705,-4201,-1784,-2329,-1759,-43,-4,29,36,56
  └─ Profit for EPS,-9,-396,-704,-4201,-1784,-2329,-1759,-43,-4,29,36,56
  └─ Profit Growth %,-126%,-3893%,-78%,,58%,-31%,24%,98%,90%,809%,23%,57%
EPS in Rs,-0.73,-23.11,-41.12,-245.22,-104.17,-135.95,-102.67,-0.43,-0.04,0.25,0.30,0.47
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
