Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,0.03,-0.00,6.02,48.55,54.60,78.33,45.24,76.40,73.11,71.71,66.23,3.81
  └─ Sales Growth %,-85%,-100%,,706%,12%,43%,-42%,69%,-4%,-2%,-8%,-94%
Expenses,0.25,0.26,7.43,46.48,51.57,70.69,44.06,61.85,61.95,65.60,55.57,6.75
  └─ Material Cost %,-12833%,,75%,84%,86%,81%,84%,72%,0%,0%,0%,0%
    └─ Raw material cost,0.00,0.00,4.53,40.79,46.70,63.30,38.09,55.35,0.00,0.00,0.00,0.00
    └─ Change in inventory,-3.85,-19.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Manufacturing Cost %,12867%,,14%,0%,0%,0%,0%,0%,74%,80%,74%,0%
  └─ Employee Cost %,433%,,4%,2%,3%,2%,5%,3%,3%,4%,3%,27%
  └─ Other Cost %,367%,,30%,10%,6%,7%,8%,5%,7%,7%,7%,151%
Operating Profit,-0.22,-0.26,-1.41,2.07,3.03,7.64,1.18,14.55,11.16,6.11,10.66,-2.94
OPM %,-733.33%,,-23.42%,4.26%,5.55%,9.75%,2.61%,19.04%,15.26%,8.52%,16.10%,-77.17%
Other Income,0.01,0.25,0.99,0.98,0.71,0.44,0.32,1.53,3.57,6.10,3.55,3.95
  └─ Exceptional items,0.00,0.23,0.12,0.15,0.00,0.11,0.08,0.29,0.60,2.53,0.25,0.00
  └─ Other income normal,0.01,0.02,0.87,0.83,0.71,0.33,0.24,1.24,2.97,3.57,3.30,3.95
Interest,-0.00,-0.00,-0.00,-0.00,0.02,0.02,0.01,0.23,0.01,0.06,0.01,0.03
Depreciation,0.01,-0.00,-0.00,0.04,0.13,0.30,0.38,0.41,0.41,0.37,0.37,0.37
Profit before tax,-0.22,-0.01,-0.42,3.01,3.59,7.76,1.11,15.44,14.31,11.78,13.83,0.61
Tax %,-31.82%,-100.00%,-54.76%,44.52%,15.60%,12.50%,-19.82%,16.58%,16.56%,33.02%,24.08%,42.62%
Net Profit,-0.15,-0.00,-0.19,1.67,3.04,6.78,1.33,12.88,11.95,7.90,10.51,0.35
  └─ Minority share,0,0,0,0,0,0,0,0,-0,-0,-0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,2,0,0
  └─ Profit excl Excep,-0,-0,-0,2,3,7,1,13,11,6,10,0
  └─ Profit for PE,-0,-0,-0,2,3,7,1,13,11,6,10,0
  └─ Profit for EPS,-0,0,-0,2,3,7,1,13,12,8,10,0
  └─ Profit Growth %,-1400%,-53%,-35%,610%,92%,120%,-81%,903%,-9%,-46%,67%,-96%
EPS in Rs,-0.04,-0.00,-0.05,0.47,0.86,1.91,0.37,3.63,3.37,2.11,2.72,0.10
Dividend Payout %,-0.00%,,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%
