Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,950,701,889,1049,1245,1225,1145,1806,2150,1669,1827,1466
  └─ Sales Growth %,-9.69%,-26.24%,26.87%,18.01%,18.73%,-1.64%,-6.51%,57.66%,19.09%,-22.40%,9.48%,-19.74%
Expenses,976,704,821,956,1154,1132,975,1558,2023,1597,1763,1335
  └─ Material Cost %,70.17%,61.52%,57.94%,53.82%,55.30%,53.57%,43.19%,46.90%,58.17%,58.41%,60.51%,48.97%
    └─ Raw material cost,606,429,517,599,671,649,505,845,1273,956,1095,729
    └─ Change in inventory,61,2,-2,-35,18,8,-10,2,-22,19,10,-11
  └─ Manufacturing Cost %,26.56%,27.17%,25.43%,25.82%,26.98%,26.84%,28.79%,24.95%,24.72%,26.46%,24.86%,18.60%
  └─ Employee Cost %,2.88%,4.67%,3.19%,3.05%,2.88%,3.27%,3.49%,2.30%,2.16%,3.01%,3.04%,3.37%
  └─ Other Cost %,3.18%,7.19%,5.84%,8.47%,7.47%,8.73%,9.70%,12.13%,9.02%,7.80%,8.08%,20.11%
Operating Profit,-26,-4,68,93,92,93,170,248,128,72,64,131
OPM %,-3%,-1%,8%,9%,7%,8%,15%,14%,6%,4%,4%,9%
Other Income,13,73,28,15,10,17,35,18,25,23,46,40
  └─ Exceptional items,0.00,65.68,21.13,5.55,-0.57,0.07,19.68,-0.13,2.09,-9.08,17.73,7.02
  └─ Other income normal,12.57,7.36,7.31,9.32,10.13,16.91,15.05,18.05,22.77,31.70,28.11,32.84
Interest,20,15,34,7,7,9,7,6,7,7,6,16
Depreciation,21,18,16,22,20,22,23,24,21,23,25,26
Profit before tax,-54,37,46,79,75,79,175,236,124,65,79,129
Tax %,-34%,0%,71%,32%,23%,20%,28%,26%,24%,23%,26%,24%
Net Profit,-43,37,13,53,57,63,126,175,94,50,58,97
  └─ Profit from Associates,-7,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,0,66,16,3,-0,0,15,-0,2,-7,13,5
  └─ Profit excl Excep,-43,-29,-2,50,57,63,111,175,93,57,45,92
  └─ Profit for PE,-43,-29,-2,50,57,63,111,175,93,57,45,92
  └─ Profit for EPS,-43,37,13,53,57,63,126,175,94,50,58,97
  └─ Profit Growth %,-26%,33%,91%,2129%,14%,10%,76%,58%,-47%,-38%,-21%,104%
EPS in Rs,-4.74,4.10,1.49,5.93,6.34,7.03,14.03,19.49,10.47,5.56,6.49,10.83
Dividend Payout %,0%,0%,0%,8%,16%,21%,18%,15%,14%,22%,18%,14%
