Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,896,857,874,833,948,925,989,1303,1438,1677,2109,2120
  └─ Sales Growth %,6.26%,-4.31%,1.95%,-4.66%,13.75%,-2.43%,6.94%,31.71%,10.39%,16.62%,25.78%,0.51%
Expenses,836,776,801,750,804,763,770,1065,1211,1395,1668,1685
  └─ Material Cost %,60.32%,52.39%,52.45%,50.72%,46.90%,41.30%,35.77%,40.67%,46.23%,47.75%,46.16%,45.10%
    └─ Raw material cost,537,456,438,396,442,396,366,598,648,821,982,1029
    └─ Change in inventory,3,-7,21,27,3,-14,-13,-68,16,-21,-8,-73
  └─ Manufacturing Cost %,17.51%,19.82%,21.07%,21.02%,20.92%,22.02%,21.22%,20.85%,20.24%,17.96%,16.54%,6.10%
  └─ Employee Cost %,7.55%,9.23%,8.74%,9.09%,8.47%,10.14%,10.89%,9.44%,8.48%,8.52%,8.46%,9.17%
  └─ Other Cost %,7.96%,9.10%,9.42%,9.17%,8.51%,9.07%,10.00%,10.77%,9.25%,8.95%,7.93%,19.12%
Operating Profit,60,81,73,83,144,162,219,238,227,282,441,435
OPM %,7%,9%,8%,10%,15%,17%,22%,18%,16%,17%,21%,20%
Other Income,27,6,8,5,9,12,15,39,42,39,54,65
  └─ Exceptional items,2,1,0,-0,2,2,1,18,4,-0,0,0
  └─ Other income normal,25,5,8,5,7,10,13,21,39,39,54,65
Interest,44,44,33,25,19,18,20,18,17,12,9,8
Depreciation,15,17,14,14,14,20,24,28,32,39,41,45
Profit before tax,27,27,34,50,120,135,190,231,220,270,445,446
Tax %,35%,38%,33%,34%,32%,36%,34%,28%,24%,25%,26%,24%
Net Profit,18,16,22,33,82,86,126,167,166,203,331,338
  └─ Exceptional items AT,1,0,0,-0,2,1,1,13,3,-0,0,0
  └─ Profit excl Excep,17,16,22,33,80,85,125,154,163,203,331,338
  └─ Profit for PE,17,16,22,33,80,85,125,154,163,203,331,338
  └─ Profit for EPS,18,16,22,33,82,86,126,167,166,203,331,338
  └─ Profit Growth %,149%,-5%,38%,48%,142%,6%,47%,23%,6%,24%,63%,2%
EPS in Rs,7.64,7.08,9.66,14.26,35.14,37.03,54.21,71.96,71.51,87.50,142.57,145.59
Dividend Payout %,0%,0%,10%,14%,28%,27%,18%,14%,14%,11%,8%,8%
