Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,7649,9926,8221,6707,8366,6083,5414,5717,5695,6427,7994,8194
  └─ Sales Growth %,-7.82%,29.77%,-17.17%,-18.42%,24.74%,-27.29%,-10.99%,5.60%,-0.39%,12.86%,24.38%,2.51%
Expenses,4635,5960,4775,4329,6218,4937,3945,3974,3969,4303,5885,6746
  └─ Material Cost %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,59%
    └─ Raw material cost,0,0,0,0,0,0,0,0,0,0,0,4849
  └─ Manufacturing Cost %,45%,48%,44%,49%,61%,58%,55%,51%,46%,46%,54%,0%
  └─ Employee Cost %,5%,3%,4%,5%,4%,6%,6%,6%,10%,9%,7%,8%
  └─ Other Cost %,11%,9%,10%,11%,9%,17%,12%,12%,14%,12%,13%,15%
Operating Profit,3014,3966,3446,2378,2148,1146,1469,1743,1726,2124,2109,1448
OPM %,39%,40%,42%,35%,26%,19%,27%,30%,30%,33%,26%,18%
Other Income,503,506,1135,9722,784,1135,383,195,317,531,700,1825
  └─ Exceptional items,-69,-166,429,8787,121,342,-122,-212,13,58,-302,203
  └─ Other income normal,573,671,707,935,663,793,505,408,305,473,1002,1622
Interest,2304,2680,2980,2951,2062,1427,853,625,392,356,397,199
Depreciation,545,766,572,534,225,200,159,149,149,148,151,142
Profit before tax,668,1026,1030,8615,646,653,840,1165,1502,2151,2261,2932
Tax %,24%,55%,22%,50%,43%,326%,43%,28%,27%,24%,-19%,11%
Net Profit,507,305,708,4477,1314,-590,1083,1500,2034,2724,4367,4415
  └─ Profit from Associates,-3,-157,-92,184,946,890,605,657,933,1093,1672,1793
  └─ Minority share,33,1,7,-13,5,6,11,1,2,4,1,0
  └─ Exceptional items AT,-2,-26,215,4151,71,-775,-69,-154,9,45,-290,181
  └─ Profit excl Excep,509,331,493,326,1243,185,1152,1654,2025,2679,4657,4233
  └─ Profit for PE,542,333,499,325,1248,183,1163,1655,2027,2683,4658,4233
  └─ Profit for EPS,540,306,715,4464,1319,-583,1094,1501,2036,2727,4368,4415
  └─ Profit Growth %,7%,-39%,50%,-35%,284%,-85%,534%,42%,23%,32%,74%,-9%
EPS in Rs,3.03,1.72,4.01,25.02,5.98,-2.36,4.42,6.06,8.22,11.02,17.64,17.83
Dividend Payout %,66%,117%,50%,8%,33%,-85%,45%,49%,49%,45%,34%,45%
