Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,4336,4936,5935,6714,7594,9684,11535,12186,11898,15062,20214,31209
  └─ Sales Growth %,,14%,20%,13%,13%,28%,19%,6%,-2%,27%,34%,54%
Interest,2114,2288,2374,2132,2543,3180,4109,4268,4225,5452,7461,11000
Expenses,1110,1268,1554,1656,1747,2207,2259,2490,2747,3622,5481,5822
  └─ Manufacturing Cost %,1.18%,1.12%,1.12%,0.92%,0.75%,0.61%,0.60%,0.83%,0.88%,0.90%,0.78%,0.00%
  └─ Employee Cost %,15.06%,13.65%,12.82%,12.67%,13.36%,12.51%,10.33%,10.17%,12.53%,12.16%,11.52%,8.94%
  └─ Other Cost %,9.35%,10.92%,12.23%,11.08%,8.88%,9.67%,8.65%,9.43%,9.68%,10.99%,14.82%,9.71%
Financing Profit,1112,1381,2007,2927,3305,4298,5167,5428,4926,5988,7272,14388
Financing Margin %,26%,28%,34%,44%,44%,44%,45%,45%,41%,40%,36%,46%
Other Income,1,5,3,67,6,22,32,52,75,101,110,54
  └─ Exceptional items,-0,-0,-0,-0,-0,-1,-4,-1,-1,1,-0,0
  └─ Other income normal,1,5,3,67,7,23,36,53,76,100,110,54
Depreciation,84,59,52,52,52,59,67,70,78,92,116,137
Profit before tax,1029,1327,1959,2942,3260,4260,5131,5410,4923,5996,7266,14305
Tax %,35%,38%,38%,37%,35%,26%,26%,25%,25%,26%,26%,26%
Net Profit,672,818,1200,1844,2103,3169,3819,4031,3670,4468,5352,10607
  └─ Profit from Associates,0,0,-7,0,0,0,0,0,0,0,0,0
  └─ Minority share,-0,-3,0,-14,-25,-30,-14,-15,-57,-143,-19,-17
  └─ Exceptional items AT,-0,-0,-0,-0,-0,-1,-3,-0,-1,0,-0,0
  └─ Profit excl Excep,672,818,1200,1844,2103,3170,3821,4032,3671,4467,5352,10607
  └─ Profit for PE,671,815,1200,1830,2078,3139,3807,4017,3613,4324,5333,10590
  └─ Profit for EPS,671,814,1200,1830,2078,3138,3804,4017,3612,4324,5333,10590
  └─ Profit Growth %,,21%,47%,52%,14%,51%,21%,6%,-10%,20%,23%,99%
EPS in Rs,16.86,20.41,30.03,45.74,51.86,78.25,94.83,100.08,89.98,107.71,132.84,263.79
Dividend Payout %,36%,29%,20%,22%,23%,19%,21%,20%,24%,22%,20%,11%
