Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2284,1686,1812,2157,2630,3486,2593,4498,8242,12375,17135,20074
  └─ Sales Growth %,-2.09%,-26.18%,7.49%,19.04%,21.91%,32.53%,-25.62%,73.47%,83.24%,50.15%,38.46%,17.16%
Expenses,2196,1596,1679,1949,2390,2957,2479,3903,7128,10404,14315,16329
  └─ Material Cost %,58%,47%,49%,48%,50%,54%,59%,55%,57%,56%,57%,56%
    └─ Raw material cost,1327,810,911,1070,1460,1952,1372,2920,5211,7124,10143,11497
    └─ Change in inventory,2,-15,-30,-39,-148,-70,162,-439,-491,-165,-454,-232
  └─ Manufacturing Cost %,6%,7%,7%,7%,7%,5%,5%,4%,4%,4%,4%,4%
  └─ Employee Cost %,9%,10%,11%,11%,11%,10%,12%,9%,8%,8%,8%,7%
  └─ Other Cost %,23%,30%,26%,25%,23%,16%,19%,18%,17%,15%,15%,14%
Operating Profit,88,90,134,208,241,529,114,595,1114,1971,2820,3745
OPM %,4%,5%,7%,10%,9%,15%,4%,13%,14%,16%,16%,19%
Other Income,208,86,81,27,30,147,199,152,341,989,305,85
  └─ Exceptional items,155,10,5,-13,-3,19,2,-14,141,744,130,-9
  └─ Other income normal,53,77,76,41,33,127,197,167,199,245,175,94
Interest,22,48,46,44,51,263,261,325,409,368,200,233
Depreciation,75,39,41,46,52,247,257,311,494,671,895,1361
Profit before tax,200,90,128,147,168,165,-205,111,552,1921,2030,2236
Tax %,35%,39%,34%,41%,44%,36%,-12%,69%,29%,23%,24%,23%
Net Profit,129,55,85,87,95,106,-181,35,394,1477,1534,1721
  └─ Minority share,-0,-0,-0,-0,2,17,35,71,51,9,12,-2
  └─ Exceptional items AT,101,6,4,-8,-2,12,2,-3,98,573,98,-7
  └─ Profit excl Excep,29,49,81,95,96,94,-184,37,296,905,1436,1728
  └─ Profit for PE,29,49,81,95,98,111,-148,109,347,914,1448,1726
  └─ Profit for EPS,129,55,85,87,97,123,-146,106,445,1487,1547,1720
  └─ Profit Growth %,419%,72%,66%,16%,4%,13%,-233%,173%,219%,163%,58%,19%
EPS in Rs,2.60,1.11,1.70,1.74,1.95,2.30,-2.74,1.98,8.34,27.88,29.01,32.25
Dividend Payout %,26%,54%,39%,44%,45%,29%,-15%,57%,18%,8%,11%,12%
