Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,8221,8354,8623,7755,8983,10008,9648,9144,10607,9631,10380,11615
  └─ Sales Growth %,11.26%,1.62%,3.22%,-10.06%,15.83%,11.41%,-3.60%,-5.22%,16.00%,-9.21%,7.78%,11.90%
Expenses,3087,3571,3739,3508,4002,5152,4371,5131,4423,4695,4957,6379
  └─ Manufacturing Cost %,13.13%,13.57%,13.50%,13.87%,13.20%,15.23%,15.26%,15.74%,14.02%,14.62%,14.35%,7.07%
  └─ Employee Cost %,19.18%,19.20%,22.41%,24.63%,23.94%,19.43%,18.85%,20.56%,17.35%,20.21%,24.80%,12.90%
  └─ Other Cost %,5.24%,9.98%,7.45%,6.73%,7.41%,16.82%,11.20%,19.81%,10.33%,13.91%,8.60%,34.96%
Operating Profit,5134,4783,4884,4248,4981,4856,5277,4013,6184,4936,5423,5236
OPM %,62%,57%,57%,55%,55%,49%,55%,44%,58%,51%,52%,45%
Other Income,1597,1174,2245,1185,1733,901,1087,981,743,2030,1726,2057
  └─ Exceptional items,54,11,5,7,1,-4,-194,-14,-2,-15,-21,0
  └─ Other income normal,1543,1162,2240,1178,1732,905,1281,995,745,2045,1747,2057
Interest,1296,1160,1133,924,896,877,577,586,475,767,1189,1423
Depreciation,1715,1432,1462,1469,1658,1614,1292,1190,1215,1184,1193,1976
Profit before tax,3718,3365,4535,3040,4159,3266,4495,3217,5237,5015,4767,3894
Tax %,25%,30%,23%,8%,32%,-2%,20%,-17%,19%,20%,28%,-8%
Net Profit,2798,2365,3480,2785,2836,3345,3600,3774,4261,4000,3412,4220
  └─ Minority share,-307,-314,-451,-271,-240,-460,-328,-251,-358,-404,-405,-455
  └─ Exceptional items AT,41,8,3,40,279,153,-131,325,0,65,64,0
  └─ Profit excl Excep,2757,2357,3477,2745,2557,3192,3731,3449,4261,3935,3348,4220
  └─ Profit for PE,2454,2044,3026,2478,2341,2753,3391,3220,3903,3538,2951,3766
  └─ Profit for EPS,2491,2051,3029,2514,2596,2885,3272,3524,3903,3596,3007,3766
  └─ Profit Growth %,68%,-17%,48%,-18%,-6%,18%,23%,-5%,21%,-9%,-17%,28%
EPS in Rs,2.25,1.85,2.95,2.45,2.58,2.87,3.26,3.51,3.89,3.58,2.99,3.75
Dividend Payout %,27%,81%,61%,57%,56%,52%,49%,52%,48%,53%,64%,43%
