Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,46951,51244,55448,54487,59019,61138,61935,79312,90488,89760,89088,92624
  └─ Sales Growth %,8.12%,9.14%,8.20%,-1.73%,8.32%,3.59%,1.30%,28.06%,14.09%,-0.80%,-0.75%,3.97%
Expenses,36652,40448,44128,44100,47406,48795,47164,62628,73649,73008,71067,74813
  └─ Material Cost %,7%,6%,5%,3%,2%,2%,1%,1%,1%,0%,0%,1%
    └─ Raw material cost,3441,3055,2556,1843,1407,936,696,674,649,383,297,576
    └─ Change in inventory,-259,-60,141,50,-67,202,32,-37,15,28,20,17
  └─ Manufacturing Cost %,12%,0%,0%,0%,0%,0%,0%,2%,2%,2%,2%,0%
  └─ Employee Cost %,48%,48%,48%,50%,51%,53%,54%,57%,59%,61%,60%,60%
  └─ Other Cost %,11%,25%,26%,28%,27%,25%,21%,20%,19%,18%,17%,20%
Operating Profit,10299,10796,11321,10387,11613,12342,14771,16684,16839,16752,18021,17811
OPM %,22%,21%,20%,19%,20%,20%,24%,21%,19%,19%,20%,19%
Other Income,2450,2752,2623,2550,2614,2728,2404,2067,2275,2631,3909,3899
  └─ Exceptional items,395,265,0,0,0,0,0,0,9,207,61,0
  └─ Other income normal,2055,2488,2623,2550,2614,2728,2404,2067,2266,2424,3849,3899
Interest,350,558,594,583,738,733,509,532,1008,1255,1477,1458
Depreciation,1175,1496,2310,2112,1947,2086,2763,3078,3340,3407,2958,2911
Profit before tax,11224,11494,11039,10242,11542,12252,13903,15141,14766,14721,17496,17342
Tax %,22%,22%,23%,22%,22%,20%,22%,19%,23%,25%,24%,24%
Net Profit,8714,8957,8518,8003,9018,9772,10868,12243,11366,11112,13218,13266
  └─ Minority share,-53,-49,-25,-0,-14,-50,-72,-14,-16,-67,-83,-68
  └─ Exceptional items AT,307,205,0,0,0,0,0,0,7,156,45,0
  └─ Profit excl Excep,8407,8752,8518,8003,9018,9772,10868,12243,11360,10956,13173,13266
  └─ Profit for PE,8356,8704,8493,8003,9004,9722,10796,12230,11343,10890,13091,13197
  └─ Profit for EPS,8661,8908,8493,8003,9004,9722,10796,12230,11350,11045,13135,13197
  └─ Profit Growth %,7%,4%,-2%,-6%,13%,8%,11%,13%,-7%,-4%,20%,1%
EPS in Rs,6.58,6.76,6.55,6.63,7.46,8.51,9.85,11.15,10.34,10.57,12.54,12.58
Dividend Payout %,34%,17%,6%,6%,7%,6%,5%,27%,5%,5%,48%,87%
