Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2579,2324,2500,3034,3357,2735,2317,2868,2651,3294,3768,4211
  └─ Sales Growth %,-13.34%,-9.90%,7.54%,21.39%,10.62%,-18.51%,-15.30%,23.79%,-7.58%,24.26%,14.40%,11.76%
Expenses,2455,2149,2263,2712,2941,2433,2026,2599,2346,2879,3247,3562
  └─ Material Cost %,64%,63%,59%,62%,57%,62%,58%,60%,50%,55%,54%,63%
    └─ Raw material cost,1594,1505,1486,1831,1914,1674,1354,1812,1338,1797,2094,2600
    └─ Change in inventory,44,-39,-16,41,-11,27,-15,-97,-23,8,-52,62
  └─ Manufacturing Cost %,21%,17%,21%,19%,21%,17%,20%,22%,29%,24%,23%,10%
  └─ Employee Cost %,4%,4%,4%,3%,3%,3%,4%,3%,3%,3%,3%,3%
  └─ Other Cost %,7%,9%,7%,6%,7%,6%,6%,6%,6%,6%,6%,9%
Operating Profit,124,175,237,322,416,303,291,269,305,415,521,649
OPM %,5%,8%,9%,11%,12%,11%,13%,9%,12%,13%,14%,15%
Other Income,-16,-47,7,23,17,24,15,260,54,30,51,51
  └─ Exceptional items,-51,-58,0,0,-0,-24,-1,218,20,-8,-9,-1
  └─ Other income normal,35,11,7,23,17,48,16,42,34,38,60,51
Interest,163,139,127,125,143,97,83,70,100,121,164,167
Depreciation,89,69,72,73,76,78,80,80,94,101,115,155
Profit before tax,-144,-81,45,147,213,153,143,379,165,223,292,377
Tax %,-38%,-30%,22%,34%,38%,25%,8%,10%,15%,23%,21%,22%
Net Profit,-89,-57,35,97,133,115,132,340,141,173,231,293
  └─ Minority share,0,0,0,0,0,0,0,0,-16,0,0,0
  └─ Exceptional items AT,-51,-58,0,0,-0,-16,-22,176,17,-6,-7,-1
  └─ Profit excl Excep,-38,1,35,96,133,130,153,164,124,179,238,293
  └─ Profit for PE,-38,1,35,96,133,130,153,164,110,179,238,293
  └─ Profit for EPS,-89,-57,35,97,133,115,132,340,125,173,231,293
  └─ Profit Growth %,-289%,103%,2977%,177%,38%,-2%,18%,7%,-33%,64%,33%,23%
EPS in Rs,-14.32,-9.18,5.66,15.59,21.42,18.52,21.26,54.90,20.21,27.95,37.31,43.68
Dividend Payout %,0%,0%,9%,13%,14%,16%,14%,7%,19%,14%,13%,17%
