Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1086,593,762,566,593,611,166,394,607,212,372,1178
  └─ Sales Growth %,54%,-45%,28%,-26%,5%,3%,-73%,137%,54%,-65%,76%,217%
Expenses,662,508,712,509,567,692,260,481,717,383,542,1300
  └─ Material Cost %,0%,0%,0%,0%,0%,0%,0%,0%,-108%,-601%,-286%,85%
    └─ Raw material cost,0,0,0,0,0,0,0,0,0,0,0,2195
    └─ Change in inventory,0,0,0,0,0,0,0,0,-656,-1274,-1065,-1188
  └─ Manufacturing Cost %,47%,69%,78%,71%,71%,81%,76%,80%,194%,696%,374%,0%
  └─ Employee Cost %,7%,12%,11%,14%,15%,16%,53%,25%,17%,54%,43%,11%
  └─ Other Cost %,7%,5%,5%,5%,9%,17%,27%,17%,15%,31%,15%,14%
Operating Profit,424,86,50,57,26,-81,-94,-88,-110,-171,-170,-122
OPM %,39%,14%,7%,10%,4%,-13%,-56%,-22%,-18%,-81%,-46%,-10%
Other Income,61,92,113,123,134,-100,34,200,239,246,277,462
  └─ Exceptional items,2,0,0,4,1,-135,0,95,74,13,23,26
  └─ Other income normal,59,92,113,119,133,35,34,105,165,233,254,437
Interest,51,36,20,41,12,8,11,7,11,7,19,11
Depreciation,13,4,5,4,4,8,7,7,12,14,18,24
Profit before tax,421,138,139,135,143,-196,-78,99,106,54,70,306
Tax %,33%,31%,24%,23%,17%,-1%,-8%,-63%,3%,-81%,13%,3%
Net Profit,283,95,106,103,119,-195,-71,162,103,98,61,298
  └─ Minority share,-17,-3,-4,-2,1,1,-0,-7,-1,-0,-0,-0
  └─ Exceptional items AT,2,0,0,3,1,-131,0,86,71,13,20,25
  └─ Profit excl Excep,282,95,106,101,118,-63,-71,75,32,86,41,273
  └─ Profit for PE,265,92,102,98,119,-63,-72,72,31,86,41,273
  └─ Profit for EPS,266,92,102,101,120,-193,-72,154,101,98,61,298
  └─ Profit Growth %,167%,-65%,11%,-4%,21%,-153%,-14%,200%,-57%,176%,-52%,563%
EPS in Rs,12.59,4.34,4.83,4.77,5.65,-9.13,-3.38,7.27,4.77,4.61,2.87,13.97
Dividend Payout %,18%,27%,24%,30%,26%,0%,0%,20%,35%,42%,71%,25%
