Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,207.47,209.35,59.27,7.00,3.66,2.76,5.29,6.00,10.01,8.02,7.10,3.99
  └─ Sales Growth %,,0.91%,-71.69%,-88.19%,-47.71%,-24.59%,91.67%,13.42%,66.83%,-19.88%,-11.47%,-43.80%
Expenses,88.85,142.92,79.11,9.48,4.28,4.95,7.12,6.80,9.18,7.87,10.38,15.72
  └─ Manufacturing Cost %,23%,30%,59%,42%,13%,40%,16%,23%,29%,37%,33%,0%
  └─ Employee Cost %,12%,15%,22%,17%,25%,40%,26%,24%,17%,24%,25%,44%
  └─ Other Cost %,8%,24%,52%,77%,79%,99%,93%,66%,46%,37%,88%,350%
Operating Profit,118.62,66.43,-19.84,-2.48,-0.62,-2.19,-1.83,-0.80,0.83,0.15,-3.28,-11.73
OPM %,57.17%,31.73%,-33.47%,-35.43%,-16.94%,-79.35%,-34.59%,-13.33%,8.29%,1.87%,-46.20%,-293.98%
Other Income,7.15,11.37,-84.93,-46.73,0.03,6.76,-8.48,-2.36,-7.71,0.73,0.91,0.34
  └─ Exceptional items,3.15,1.57,-88.65,-50.27,-4.98,0.00,-8.82,-14.74,-8.68,0.00,0.00,0.00
  └─ Other income normal,4.00,9.80,3.72,3.54,5.01,6.76,0.34,12.38,0.97,0.73,0.91,0.34
Interest,14.21,16.72,10.75,5.53,5.11,4.17,5.46,6.25,6.38,0.00,0.00,0.56
Depreciation,27.17,45.06,49.92,52.60,32.45,29.10,24.65,17.01,38.82,0.78,0.68,1.77
Profit before tax,84.39,16.02,-165.44,-107.34,-38.15,-28.70,-40.42,-26.42,-52.08,0.10,-3.05,-13.72
Tax %,28.27%,59.11%,-1.40%,-9.40%,-0.18%,-1.92%,-0.32%,2.95%,-14.27%,3900.00%,463.93%,-27.33%
Net Profit,60.54,6.56,-163.13,-97.25,-38.08,-28.16,-40.30,-27.21,-44.66,-3.79,-17.19,-9.97
  └─ Exceptional items AT,2.08,0.68,-88.65,-50.27,-4.98,0.00,-8.82,-14.31,-8.68,0.00,0.00,0.00
  └─ Profit excl Excep,58.46,5.88,-74.48,-46.98,-33.10,-28.16,-31.48,-12.90,-35.98,-3.79,-17.19,-9.97
  └─ Profit for PE,58.46,5.88,-74.48,-46.98,-33.10,-28.16,-31.48,-12.90,-35.98,-3.79,-17.19,-9.97
  └─ Profit for EPS,60.54,6.56,-163.13,-97.25,-38.08,-28.16,-40.30,-27.21,-44.66,-3.79,-17.19,-9.97
  └─ Profit Growth %,,-89.94%,-1366.67%,36.92%,29.54%,14.92%,-11.79%,59.02%,-178.91%,89.47%,-353.56%,42.00%
EPS in Rs,14.31,1.55,-38.56,-22.98,-9.00,-6.66,-9.52,-6.43,-10.56,-0.90,-4.06,-2.36
Dividend Payout %,13.98%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
