Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1832,1137,1344,1535,1558,1798,1732,1793,1858,1981,2040,2150
  └─ Sales Growth %,15.71%,-37.93%,18.25%,14.15%,1.54%,15.41%,-3.70%,3.54%,3.65%,6.59%,2.96%,5.39%
Expenses,1567,1012,1143,1197,1239,1352,1239,1390,1538,1648,1694,1828
  └─ Material Cost %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
    └─ Raw material cost,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Manufacturing Cost %,61%,55%,56%,57%,58%,50%,51%,55%,61%,64%,65%,0%
  └─ Employee Cost %,8%,8%,7%,5%,5%,5%,6%,6%,6%,5%,4%,4%
  └─ Other Cost %,16%,26%,22%,16%,17%,19%,15%,16%,16%,14%,14%,81%
Operating Profit,265,125,202,337,319,447,493,403,320,333,345,322
OPM %,14%,11%,15%,22%,20%,25%,28%,22%,17%,17%,17%,15%
Other Income,76,-13,22,42,-368,263,196,121,128,165,118,100
  └─ Exceptional items,56,-15,5,-6,-391,39,53,-26,4,46,-5,0
  └─ Other income normal,20,1,17,48,23,224,142,148,125,118,123,100
Interest,159,91,112,153,225,229,38,0,1,2,2,1
Depreciation,328,259,306,335,352,371,371,368,357,354,336,309
Profit before tax,-147,-238,-194,-108,-627,110,279,156,90,142,125,112
Tax %,19%,-0%,-0%,-0%,-70%,4%,9%,17%,28%,30%,26%,26%
Net Profit,-167,-238,-193,-108,-188,105,253,130,65,99,93,82
  └─ Profit from Associates,8,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,-14,0,0,9,0,-2,-1,-0,-0,0,-0,0
  └─ Exceptional items AT,56,-15,5,-6,-391,37,48,-22,3,32,-4,0
  └─ Profit excl Excep,-222,-223,-199,-102,204,68,205,152,63,67,96,82
  └─ Profit for PE,-236,-223,-198,-94,204,67,204,152,63,67,96,82
  └─ Profit for EPS,-180,-238,-193,-99,-188,104,253,130,65,99,93,82
  └─ Profit Growth %,-120%,6%,11%,53%,317%,-67%,205%,-26%,-59%,7%,44%,-14%
EPS in Rs,-2.17,-2.86,-2.32,-1.19,-1.06,0.59,1.43,0.73,0.37,0.56,0.52,0.47
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
