Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,259,309,354,393,350,283,314,369,376,354,369,570
  └─ Sales Growth %,3%,19%,15%,11%,-11%,-19%,11%,17%,2%,-6%,4%,55%
Expenses,254,291,323,357,337,278,285,339,348,332,344,539
  └─ Material Cost %,64%,63%,73%,62%,64%,62%,63%,65%,65%,66%,65%,71%
    └─ Raw material cost,178,182,256,249,230,167,203,240,246,252,236,399
    └─ Change in inventory,-13,13,2,-6,-6,8,-4,2,0,-20,2,4
  └─ Manufacturing Cost %,4%,3%,-8%,3%,4%,4%,3%,3%,3%,4%,4%,0%
  └─ Employee Cost %,16%,16%,15%,14%,16%,19%,17%,15%,15%,15%,15%,13%
  └─ Other Cost %,14%,12%,11%,11%,12%,14%,8%,8%,9%,8%,10%,11%
Operating Profit,5,17,31,36,13,6,29,30,28,22,24,31
OPM %,2%,6%,9%,9%,4%,2%,9%,8%,7%,6%,7%,6%
Other Income,5,6,11,15,20,-12,1,3,8,3,22,-0
  └─ Exceptional items,-0.01,0.46,0.37,0.32,0.08,-23.40,-0.01,0.06,-0.05,0.33,20.55,-4.31
  └─ Other income normal,4.96,5.43,10.37,14.87,19.60,11.37,0.80,2.65,7.85,2.62,1.39,3.82
Interest,3,3,9,13,13,11,11,11,11,15,9,5
Depreciation,6,5,14,16,14,14,14,14,14,16,18,21
Profit before tax,1,15,19,22,5,-32,6,7,11,-6,20,5
Tax %,326%,78%,48%,45%,157%,-77%,-86%,69%,58%,37%,116%,87%
Net Profit,-2,3,10,12,-3,-8,11,2,5,-8,-3,1
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,11,0
  └─ Exceptional items AT,0,0,0,0,-0,-23,-0,0,-0,0,19,-1
  └─ Profit excl Excep,-2,3,10,12,-3,15,11,2,5,-8,-23,1
  └─ Profit for PE,-2,3,10,12,-3,15,11,2,5,-8,-12,1
  └─ Profit for EPS,-2,3,10,12,-3,-7,11,2,5,-8,7,1
  └─ Profit Growth %,-113%,248%,207%,23%,-125%,600%,-27%,-79%,109%,-272%,-48%,110%
EPS in Rs,-0.33,0.50,1.53,1.86,-0.47,-1.13,1.67,0.35,0.72,-1.19,0.88,0.07
Dividend Payout %,0%,0%,49%,54%,-214%,0%,60%,289%,139%,-42%,0%,0%
