Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,387,627,875,750,900,391,527,551,920,2471,8923,1103
  └─ Sales Growth %,-9%,62%,39%,-14%,20%,-57%,35%,5%,67%,169%,261%,-88%
Expenses,319,514,711,597,704,478,473,631,906,2205,7665,1785
  └─ Material Cost %,51%,57%,59%,52%,52%,52%,51%,56%,61%,64%,73%,70%
    └─ Raw material cost,199,356,514,390,464,204,269,314,566,1606,6525,899
    └─ Change in inventory,0,0,0,0,0,0,0,-4,-5,-21,-3,-132
  └─ Manufacturing Cost %,3%,3%,3%,6%,5%,7%,5%,6%,8%,5%,3%,17%
  └─ Employee Cost %,21%,16%,14%,19%,21%,45%,35%,39%,43%,24%,8%,66%
  └─ Other Cost %,7%,6%,6%,3%,1%,18%,-0%,13%,-14%,-4%,2%,9%
Operating Profit,68,113,164,153,196,-87,53,-80,14,266,1258,-682
OPM %,18%,18%,19%,20%,22%,-22%,10%,-15%,2%,11%,14%,-62%
Other Income,10,4,-22,28,37,34,25,43,81,65,45,33
  └─ Exceptional items,0.45,0.00,-30.47,2.59,4.12,4.00,2.82,0.01,0.46,0.00,-0.37,-0.05
  └─ Other income normal,9.14,3.52,8.66,25.24,32.54,29.65,22.03,43.29,80.55,64.66,45.42,33.38
Interest,47,49,32,13,17,8,4,3,15,48,252,303
Depreciation,49,38,56,61,66,77,52,77,122,182,353,403
Profit before tax,-18,29,54,106,150,-139,23,-117,-43,100,698,-1354
Tax %,0%,0%,-73%,-0%,2%,71%,-67%,-46%,-15%,37%,36%,-33%
Net Profit,-18,29,93,107,147,-237,38,-63,-36,63,447,-909
  └─ Exceptional items AT,0,0,-30,2,4,4,3,0,0,0,-0,-0
  └─ Profit excl Excep,-18,29,123,105,144,-241,35,-63,-37,63,447,-909
  └─ Profit for PE,-18,29,123,105,144,-241,35,-63,-37,63,447,-909
  └─ Profit for EPS,-18,29,93,107,147,-237,38,-63,-36,63,447,-909
  └─ Profit Growth %,-759%,258%,323%,-15%,37%,-268%,114%,-281%,41%,271%,609%,-303%
EPS in Rs,-3.07,4.59,13.15,11.73,16.05,-25.71,4.03,-5.47,-2.16,3.69,25.32,-51.14
Dividend Payout %,0%,0%,0%,0%,6%,0%,0%,0%,0%,0%,10%,0%
