Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0.18,-3.56,-1.90,-12.07,-4.82,4.19,5.30
  └─ Profit from operations,-0.51,-0.35,-0.42,-0.67,-2.85,-2.92,-0.36
  └─ Receivables,0.43,0.05,-1.64,-3.54,2.19,-2.62,5.75
  └─ Inventory,0.00,-0.29,-2.37,-5.30,-3.81,6.72,-4.08
  └─ Payables,0.00,0.01,1.69,0.13,-1.81,0.04,-0.03
  └─ Loans Advances,0.00,0.00,0.00,0.00,0.00,-0.14,-0.19
  └─ Other WC items,-0.10,-2.98,0.81,-2.71,1.61,3.45,4.25
  └─ Working capital changes,0.34,-3.20,-1.51,-11.42,-1.82,7.45,5.70
  └─ Direct taxes,0.00,0.00,0.03,0.03,-0.14,-0.34,-0.04
Cash from Investing Activity,-1.43,1.34,-9.86,10.08,16.75,0.98,-6.84
  └─ Fixed assets purchased,-0.02,-2.60,-16.01,-0.88,-0.03,-0.01,-0.05
  └─ Fixed assets sold,0.00,4.00,0.84,2.62,18.87,0.00,0.00
  └─ Investments purchased,-2.06,0.00,0.00,0.00,-1.50,-7.96,-25.25
  └─ Investments sold,0.00,1.44,3.03,1.80,3.53,7.15,17.00
  └─ Interest received,0.63,0.80,0.72,0.74,1.18,0.92,0.69
  └─ Dividends received,0.05,0.08,0.16,0.13,0.08,0.06,0.12
  └─ Other investing items,-0.04,-2.39,1.39,5.67,-5.38,0.81,0.65
Cash from Financing Activity,-0.19,3.29,12.00,2.86,-14.17,-3.02,1.55
  └─ Proceeds from shares,0.00,2.45,1.95,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.88,10.26,4.31,0.00,0.00,1.62
  └─ Repayment of borrowings,-0.10,0.00,0.00,0.00,-12.80,-2.90,0.00
  └─ Interest paid fin,-0.10,-0.03,-0.21,-1.45,-1.37,-0.12,-0.07
Net Cash Flow,-1.80,1.07,0.24,0.87,-2.24,2.16,0.01
  └─ Free Cash Flow,-0.20,-2.16,-17.07,-10.33,14.02,4.18,5.25
  └─ CFO/OP,24%,698%,522%,1391%,292%,-153%,-1214%
