Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-14,6,5,-7,9,-30
  └─ Profit from operations,20,10,8,20,7,43
  └─ Receivables,6,-16,-3,-5,6,-7
  └─ Inventory,2,8,-14,-8,-22,-61
  └─ Payables,17,-9,12,-14,34,-1
  └─ Loans Advances,-7,2,1,0,-5,-4
  └─ Other WC items,-50,11,2,1,-8,-0
  └─ Working capital changes,-31,-4,-3,-26,4,-73
  └─ Direct taxes,-2,-0,0,-0,-1,-0
Cash from Investing Activity,-11,-14,-9,2,-28,-15
  └─ Fixed assets purchased,-12.70,-15.36,-9.09,-0.97,-26.73,-17.54
  └─ Investments purchased,0.00,0.00,0.00,0.00,-0.01,-0.23
  └─ Investments sold,1.49,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,0.00,0.00,0.13,0.07,0.11
  └─ Dividends received,0.04,1.43,0.22,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,-0.01,3.03,-1.69,2.62
Cash from Financing Activity,5,9,5,3,19,51
  └─ Proceeds from shares,0,0,0,0,51,0
  └─ Proceeds from borrowings,11,10,12,8,0,61
  └─ Repayment of borrowings,0,0,0,0,-29,0
  └─ Interest paid fin,-6,-1,-3,-5,-4,-10
  └─ Financial liabilities,0,0,0,0,0,-0
  └─ Other financing items,0,-0,-4,0,0,0
Net Cash Flow,-20,0,1,-2,-0,6
  └─ Free Cash Flow,-26,-10,-4,-8,-17,-48
  └─ CFO/OP,-58%,70%,90%,-35%,135%,-75%
