Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019
Cash from Operating Activity,2.44,1.11,1.41,1.30,-0.16
  └─ Profit from operations,-0.26,-0.17,-0.32,-1.25,-0.30
  └─ Receivables,0.19,0.53,0.27,0.14,-0.02
  └─ Other WC items,2.52,0.74,1.47,2.41,0.16
  └─ Working capital changes,2.70,1.27,1.74,2.55,0.14
Cash from Investing Activity,0.00,0.00,0.00,-0.92,0.00
  └─ Investments sold,0.00,0.00,0.00,3.25,0.00
  └─ Other investing items,0.00,0.00,0.00,-4.16,0.00
Cash from Financing Activity,-2.49,-0.79,-1.46,-0.37,-0.10
  └─ Other financing items,-2.49,-0.79,-1.46,-0.37,-0.10
Net Cash Flow,-0.05,0.32,-0.05,0.01,-0.26
  └─ Free Cash Flow,2.44,1.11,1.41,1.30,-0.16
  └─ CFO/OP,-626%,300%,-256%,-47%,50%
