Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,5.73,0.04,0.06,-0.32,0.14,-0.10,-0.09,-0.66,-12.94,10.54
  └─ Profit from operations,0.02,0.02,0.02,-0.10,0.01,0.21,0.02,8.76,0.71,10.70
  └─ Receivables,0.02,-0.02,0.00,0.00,0.10,-0.04,0.04,0.00,0.00,-18.74
  └─ Inventory,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.01,-2.91,0.00
  └─ Payables,0.00,0.13,0.03,-0.03,0.00,0.00,-0.13,0.55,2.10,19.03
  └─ Loans Advances,5.69,-0.07,0.00,-0.19,0.00,-0.25,-0.02,-0.08,-0.04,-0.01
  └─ Other WC items,0.00,-0.01,0.00,0.00,0.04,-0.03,0.01,-4.24,-11.71,0.39
  └─ Working capital changes,5.72,0.03,0.04,-0.23,0.13,-0.31,-0.10,-8.78,-12.56,0.67
  └─ Direct taxes,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,-0.63,-1.10,-0.83
Cash from Investing Activity,-0.55,-0.01,0.00,0.45,0.00,-0.01,0.00,-17.78,-0.71,-13.91
  └─ Fixed assets purchased,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-10.31,-7.10,-13.94
  └─ Investments purchased,-0.55,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.47,6.39,0.00
Cash from Financing Activity,0.00,0.00,0.00,0.00,0.00,-0.09,0.00,19.69,12.58,10.89
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,4.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.57,0.00,2.12
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,-0.09,0.00,0.00,-0.07,-3.88
  └─ Interest paid fin,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,-0.05,0.00
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.12
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.15,-2.30,8.78
Net Cash Flow,5.18,0.04,0.06,0.13,0.14,-0.20,-0.09,1.25,-1.07,7.52
  └─ Free Cash Flow,5.73,0.03,0.06,-0.32,0.14,-0.10,-0.09,-10.97,-20.04,-3.40
  └─ CFO/OP,-28700%,-42%,600%,291%,-1400%,-125%,300%,-2%,1558%,111%
