Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,7143,11688,12687,10898,11977,12665,17232,16838,19208,24056,24410,10250
  └─ Profit from operations,8100,8809,13078,14092,15548,13945,17648,29726,22445,24787,32198,30963
  └─ Receivables,-1617,2630,-1124,-465,-1362,2424,-2001,-7886,5751,1,-3139,-5306
  └─ Inventory,-1870,3605,-2205,-2980,-9,-347,-4640,-13690,2839,2381,-7194,-24518
  └─ Payables,3400,-2127,3718,2173,-143,-2523,7361,12683,-6527,-1731,7508,19316
  └─ Other WC items,0,1,0,0,-169,-732,800,-239,-2520,1293,504,-3729
  └─ Working capital changes,-86,4108,389,-1272,-1683,-1178,1520,-9132,-457,1944,-2321,-14237
  └─ Direct taxes,-1128,-1229,-780,-1923,-1888,-102,-1256,-3773,-2733,-2675,-5467,-6476
  └─ Other operating items,0,0,0,0,0,0,-680,0,0,0,0,0
  └─ Exceptional CF items,258,0,0,0,0,0,0,17,-47,0,0,0
Cash from Investing Activity,-3873,-3220,-2876,5333,-5456,-7101,-25280,-6773,-7559,-14267,-24609,-26583
  └─ Fixed assets purchased,-5978,-4245,-2938,-3001,-6001,-6791,-5565,-5426,-9737,-15728,-20649,-30096
  └─ Fixed assets sold,262,194,68,45,33,59,48,71,100,50,245,338
  └─ Investments purchased,0,-863,-418,0,-314,-1581,-2818,0,-271,-43,-7278,-1188
  └─ Investments sold,1051,0,0,5558,0,0,0,4589,0,1899,0,0
  └─ Subsidy received,0,0,3,0,0,0,0,0,0,0,0,0
  └─ Interest received,430,543,440,462,508,283,203,207,445,551,819,1162
  └─ Dividends received,45,56,56,41,32,48,25,32,34,34,38,39
  └─ Investment in group cos,0,0,0,0,0,0,0,0,0,0,0,-137
  └─ Redemp n Canc of Shares,0,24,45,2053,0,0,0,66,24,0,0,0
  └─ Acquisition of companies,0,0,0,0,0,0,0,-1,-17,-30,-12,0
  └─ Other investing items,318,1071,-133,175,286,881,-17173,-6311,1863,-1000,2228,3299
Cash from Financing Activity,-2437,-8862,-5552,-16412,-5466,6610,-4882,-6765,-10450,-10817,-1816,20087
  └─ Proceeds from shares,5,0,3314,16,6,7,5,6,0,0,49,47
  └─ Redemption of debentures,0,-3,-3,-3,-3,-3,-3,0,0,0,0,0
  └─ Proceeds from borrowings,10707,6112,30933,7,979,19591,15633,14197,1438,3990,18728,36709
  └─ Repayment of borrowings,-7875,-9707,-33473,-12290,-2393,-8308,-16525,-18796,-9625,-8383,-12491,-8516
  └─ Interest paid fin,-5025,-5006,-6075,-3849,-3581,-4016,-3678,-3587,-4462,-4412,-4441,-4791
  └─ Dividends paid,-249,-256,-248,-294,-323,-320,-222,-667,-890,-667,-778,-1110
  └─ Financial liabilities,0,-2,0,0,-27,-334,-331,0,0,0,0,-358
  └─ Other financing items,0,0,0,0,-124,-7,239,2082,3089,-1345,-2883,-1894
Net Cash Flow,833,-394,4259,-181,1055,12174,-12930,3300,1199,-1028,-2015,3754
  └─ Free Cash Flow,1427,7636,9818,7942,6009,5933,11715,11483,9571,8378,4006,-19508
  └─ CFO/OP,94%,166%,109%,94%,89%,89%,105%,73%,97%,112%,94%,48%
