Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-47.17,11.94,-35.81,-20.55,31.04,-8.01,-48.24,1.63,-2.14,3.18
  └─ Profit from operations,1.44,10.65,2.13,-20.23,3.70,-1.41,0.93,-0.96,-1.46,6.20
  └─ Receivables,9.88,8.27,2.20,12.33,-2.16,4.13,-14.13,15.13,0.10,-1.56
  └─ Inventory,-15.00,-251.09,176.38,81.45,-67.55,72.22,-77.75,83.23,0.00,0.83
  └─ Payables,-42.41,244.64,-214.97,-93.99,102.56,-80.60,45.21,-94.11,-0.09,-0.02
  └─ Working capital changes,-47.53,1.81,-36.39,-0.21,32.84,-4.25,-46.67,4.25,0.01,-0.75
  └─ Direct taxes,-1.08,-0.52,-1.56,-0.11,-5.51,-2.36,-2.49,-1.67,-0.69,-2.26
Cash from Investing Activity,52.87,41.12,-10.35,20.96,19.10,5.52,0.67,-0.83,3.80,10.75
  └─ Fixed assets purchased,-0.50,-0.60,-1.50,-3.46,-2.44,-0.87,0.00,-0.02,0.00,0.00
  └─ Fixed assets sold,5.03,0.06,0.04,0.44,0.78,0.53,0.04,0.78,0.00,0.22
  └─ Investments purchased,0.00,-37.86,-23.69,0.00,0.00,-2.17,-7.16,-9.76,-4.09,-2.90
  └─ Investments sold,8.39,2.24,2.38,7.82,6.93,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,17.44,8.37,12.30,15.26,13.83,8.03,7.68,8.24,7.90,8.14
  └─ Other investing items,22.51,68.91,0.11,0.90,0.00,0.00,0.12,-0.06,0.00,5.29
Cash from Financing Activity,-6.24,-9.00,-0.78,-1.31,-1.23,1.37,7.50,-10.08,-4.55,-2.03
  └─ Proceeds from borrowings,1.15,1.89,0.00,0.00,0.54,3.18,10.06,0.00,0.00,0.36
  └─ Repayment of borrowings,0.00,-6.98,0.00,0.00,0.00,-0.12,-0.16,-7.76,-1.81,0.00
  └─ Interest paid fin,-7.91,-3.91,-0.79,-1.31,-1.77,-1.58,-2.22,-2.33,-2.73,-2.39
  └─ Other financing items,0.52,0.00,0.01,0.00,0.00,-0.10,-0.18,0.01,0.00,0.00
Net Cash Flow,-0.54,44.06,-46.94,-0.90,48.90,-1.12,-40.07,-9.29,-2.88,11.90
  └─ Free Cash Flow,-42.64,11.40,-37.27,-23.57,29.38,-8.35,-48.20,2.39,-2.14,3.40
  └─ CFO/OP,424%,-258%,387%,88%,-24367%,362%,-6354%,-102%,76%,518%
