Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,26,19,72,125,184,86,5,-68,-64,5,-49,51
  └─ Profit from operations,33,74,186,293,174,-96,31,-71,-67,-35,-20,61
  └─ Receivables,0,-79,-53,-123,15,121,-5,-12,0,34,13,-4
  └─ Payables,0,0,-2,25,42,-22,-16,1,6,12,-16,-15
  └─ Other WC items,-7,24,-25,-8,14,84,-1,14,-2,-9,-25,10
  └─ Working capital changes,-7,-55,-80,-106,70,182,-22,4,4,37,-28,-10
  └─ Direct taxes,0,0,-34,-63,-61,0,-3,-1,0,2,-1,-0
Cash from Investing Activity,-37,-86,-57,-238,-209,-66,1,-23,-0,3,5,-0
  └─ Fixed assets purchased,-36.30,-85.70,-37.73,-189.56,-297.51,-0.29,-0.29,-3.21,-1.58,-0.24,0.00,-0.09
  └─ Fixed assets sold,0.00,0.00,0.00,0.03,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,0.00,0.00,-22.98,-21.10,-0.98,0.00,0.00,-33.95,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,0.00,0.00,0.02,10.75,0.00,0.00,0.02,0.16,0.00,0.00,0.00
  └─ Other investing items,-0.34,-0.01,4.03,-28.39,78.48,-65.50,1.68,13.84,1.19,3.19,4.57,0.00
Cash from Financing Activity,21,81,45,34,23,-21,20,73,53,-9,100,-49
  └─ Proceeds from shares,0.30,0.55,16.02,0.00,0.00,0.00,11.25,111.06,55.86,4.11,115.64,0.00
  └─ Proceeds from borrowings,0.00,0.00,135.98,262.40,104.45,0.00,32.35,1.48,44.52,46.26,103.91,0.00
  └─ Repayment of borrowings,0.00,0.00,-105.29,-216.70,-68.57,-7.77,-11.80,-28.08,-36.38,-46.37,-108.36,-42.46
  └─ Interest paid fin,-0.45,-0.21,-1.21,-7.66,-12.74,-13.03,-12.00,-11.81,-9.90,-12.84,-10.79,-6.58
  └─ Dividends paid,0.00,0.00,0.00,-3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Application money refund,11.50,-5.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,9.16,86.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.14,0.00,0.00,0.00
Net Cash Flow,10,14,61,-79,-2,-0,27,-19,-11,-1,56,2
  └─ Free Cash Flow,-10,-67,34,-64,-113,86,5,-71,-65,4,-49,51
  └─ CFO/OP,68%,21%,57%,64%,143%,-320%,23%,81%,90%,-4%,235%,-1023%
