Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Cash from Operating Activity,19,44,47,7,128,111,35,47,111,98,135,,
  └─ Profit from operations,40,19,55,54,131,133,59,119,169,97,118,,36
  └─ Receivables,-8,36,-22,-26,-1,4,14,-23,-19,26,-10,,-20
  └─ Inventory,7,-10,1,-9,-10,6,13,-29,1,1,-3,,-5
  └─ Payables,-10,-25,14,21,5,-8,-16,21,2,-9,18,,17
  └─ Loans Advances,0,-3,-0,-1,1,1,2,0,0,0,0,,-0
  └─ Operating borrowings,0,0,14,0,0,0,0,0,0,0,0,,0
  └─ Other WC items,-9,1,-5,-21,22,-1,-33,-18,-6,-6,21,,-0
  └─ Working capital changes,-20,-1,2,-36,16,2,-21,-50,-22,13,26,,-8
  └─ Direct taxes,-1,-6,-10,-10,-20,-24,-4,-23,-36,-12,-9,,-3
  └─ Other operating items,0,32,0,0,0,0,0,0,0,0,0,,0
Cash from Investing Activity,14,-16,-31,-103,-45,-33,-17,-70,-13,-32,-30,,
  └─ Fixed assets purchased,-9.31,-17.15,-36.90,-119.48,-47.78,-37.36,-17.54,-47.69,-49.31,-39.64,-20.84,,-11.15
  └─ Fixed assets sold,14.01,0.55,0.05,0.12,0.31,0.76,3.12,9.78,4.76,1.60,1.90,,0.61
  └─ Investments sold,0.05,0.00,0.00,12.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
  └─ Interest received,0.63,0.70,0.57,0.43,0.33,0.28,0.68,1.49,1.71,3.33,4.62,,0.27
  └─ Dividends received,2.44,0.17,5.35,2.85,2.28,3.17,3.00,9.00,0.40,5.73,6.31,,2.41
  └─ Invest in subsidiaries,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,,0.00
  └─ Redemp n Canc of Shares,5.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
  └─ Other investing items,1.08,-0.38,0.00,0.00,0.00,0.00,-6.01,-42.68,29.43,-2.54,-22.45,,-0.75
Cash from Financing Activity,-33,-27,-17,96,-83,-77,-3,9,-94,-64,-56,,
  └─ Proceeds from borrowings,0.00,0.00,12.35,124.63,0.00,0.00,27.64,43.99,0.00,0.00,0.87,,0.00
  └─ Repayment of borrowings,0.00,0.00,-2.58,-9.90,-58.79,-36.62,-9.93,-9.50,-50.73,-15.68,-8.16,,0.00
  └─ Interest paid fin,-14.36,-9.87,-8.44,-12.41,-18.21,-15.07,-10.71,-10.22,-17.20,-14.48,-12.33,,-14.24
  └─ Dividends paid,-1.46,-2.91,-5.30,-6.05,-6.06,-20.20,-1.40,-4.19,-12.57,-15.36,-7.82,,-1.76
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,-5.36,-8.29,-10.86,-13.42,-18.16,-28.73,,0.00
  └─ Other financing items,-17.56,-14.08,-13.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-1.39
Net Cash Flow,-0,1,-1,0,-0,0,15,-14,4,3,48,,
  └─ Free Cash Flow,24,27,10,-112,80,74,20,9,66,60,116,,
  └─ CFO/OP,52%,103%,106%,38%,126%,114%,81%,70%,97%,133%,140%,,
