Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1009,194,268,577,143,1,10,-0,-5,-21,-1227,-38
  └─ Profit from operations,259,236,-5,-5,-75,-5,-2,-1,0,0,-2,-195
  └─ Receivables,503,57,92,-5,830,-13,6,0,-0,0,-1,165
  └─ Inventory,30,8,8,6,11,2,0,0,0,-21,0,5
  └─ Payables,0,-264,-47,2,-470,-0,0,0,0,-0,5,-15
  └─ Loans Advances,22,0,0,0,11,0,0,0,0,0,0,-0
  └─ Other WC items,195,157,219,580,-164,18,6,0,-5,0,-1229,2
  └─ Working capital changes,750,-42,273,583,218,6,12,1,-5,-21,-1225,157
  └─ Direct taxes,0,0,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activity,-1007,-0,-1,0,3,17,-5,0,0,21,5,607
  └─ Fixed assets purchased,-0,-0,-1,0,0,-0,-0,0,0,0,0,0
  └─ Fixed assets sold,0,0,0,0,3,0,0,0,0,0,0,589
  └─ Capital WIP,-1007,0,0,0,0,0,0,0,0,0,0,0
  └─ Investments sold,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Interest received,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Other investing items,0,0,0,0,0,17,-5,0,0,21,4,18
Cash from Financing Activity,-3,-193,-267,-578,-146,-17,0,0,0,0,1223,-570
  └─ Proceeds from shares,1,0,0,0,0,0,0,0,0,0,0,0
  └─ Repayment of borrowings,-47,0,0,-577,-78,-1,0,0,0,0,-1257,-11
  └─ Interest paid fin,-228,-193,-267,-0,-68,-16,0,0,0,0,-0,-0
  └─ Share application money,0,0,0,0,0,0,0,0,0,0,51,0
  └─ Other financing items,270,-0,-0,0,0,0,0,0,0,0,2429,-559
Net Cash Flow,-1,1,-0,-0,-0,1,5,-0,-5,0,0,-1
  └─ Free Cash Flow,2,194,267,577,146,1,10,-0,-5,-21,-1227,550
  └─ CFO/OP,390%,83%,-374%,-167%,-29%,-1%,-392%,24%,500%,1848%,59264%,20%
