Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,23,42,35,19,8
  └─ Profit from operations,35.61,28.63,25.89,24.20,31.36
  └─ Receivables,-11.21,-9.08,-1.37,9.91,-6.78
  └─ Inventory,-5.73,-6.87,-0.78,4.78,-16.00
  └─ Payables,9.91,28.87,7.31,-13.48,-1.70
  └─ Other WC items,-4.27,1.90,4.72,-5.70,-0.83
  └─ Working capital changes,-11.30,14.82,9.87,-4.49,-25.31
  └─ Direct taxes,-1.53,-1.31,-0.85,-0.31,2.30
Cash from Investing Activity,-27,-13,-7,-25,-16
  └─ Fixed assets purchased,0.00,0.00,0.00,0.00,-23.12
  └─ Fixed assets sold,0.01,0.25,0.48,0.49,0.21
  └─ Capital WIP,2.03,0.00,0.00,0.00,0.00
  └─ Investments purchased,0.00,0.00,-1.00,-4.00,0.00
  └─ Interest received,0.60,1.49,1.21,0.82,1.34
  └─ Investment in group cos,-0.51,-0.50,0.00,0.00,0.00
  └─ Other investing items,-28.66,-13.97,-8.05,-22.60,6.02
Cash from Financing Activity,1,-27,-27,2,7
  └─ Proceeds from borrowings,54,37,27,78,68
  └─ Repayment of borrowings,-39,-49,-39,-62,-47
  └─ Proceeds from deposits,0,0,0,0,3
  └─ Interest paid fin,-10,-10,-11,-11,-13
  └─ Dividends paid,-2,-3,-1,0,0
  └─ Financial liabilities,-1,-1,-2,-3,-3
  └─ Other financing items,-2,-1,-0,-0,-1
Net Cash Flow,-3,2,1,-4,-1
  └─ Free Cash Flow,25,42,35,20,-15
  └─ CFO/OP,73%,168%,159%,94%,21%
