Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2025,Mar 2026
Cash from Operating Activity,-0.30,-2.11,0.80,2.22,0.64,-52.06
  └─ Profit from operations,-1,0,1,1,4,5
  └─ Receivables,-0,-2,-5,-0,-23,-38
  └─ Inventory,-1,0,-1,0,4,-1
  └─ Payables,2,-0,6,2,0,0
  └─ Loans Advances,-0,-0,-0,-1,0,0
  └─ Other WC items,-0,-0,-0,-0,16,-16
  └─ Working capital changes,1,-2,-0,1,-3,-56
  └─ Direct taxes,-0,-0,-0,-0,-0,-1
Cash from Investing Activity,0.06,0.90,-0.03,0.05,-2.94,17.24
  └─ Fixed assets purchased,-0.02,-0.07,-0.04,-0.21,-0.52,-0.07
  └─ Fixed assets sold,0.08,0.96,0.00,0.00,0.00,0.00
  └─ Investments purchased,-0.03,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.03,0.01,0.01,0.26,0.00,0.00
  └─ Other investing items,0.00,0.00,0.00,0.00,-2.43,17.32
Cash from Financing Activity,0.00,1.38,0.17,4.96,2.29,32.72
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,49.88
  └─ Proceeds from borrowings,1.15,2.54,0.00,2.86,4.98,0.00
  └─ Repayment of borrowings,-0.76,-0.62,-1.46,0.00,0.00,-15.38
  └─ Interest paid fin,-0.39,-0.54,-0.62,-0.65,-2.69,-1.77
  └─ Share application money,0.00,0.00,2.25,2.75,0.00,0.00
Net Cash Flow,-0.24,0.17,0.94,7.23,-0.01,-2.10
  └─ Free Cash Flow,-0.24,-1.22,0.76,2.01,0.12,-52.13
  └─ CFO/OP,18%,479%,94%,247%,54%,-1387%
