Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,103,146,92,109,128,123,64,126,268,108,83
  └─ Profit from operations,116,129,158,144,129,91,113,134,154,151,171
  └─ Receivables,-1,-3,-32,15,51,7,-28,-25,21,-20,-69
  └─ Inventory,-12,0,-45,14,4,8,6,2,69,11,-9
  └─ Payables,1,-5,30,1,-47,21,0,20,15,9,6
  └─ Loans Advances,8,37,-9,-50,4,4,-19,6,33,-25,5
  └─ Other WC items,-6,0,0,0,0,0,0,0,0,0,0
  └─ Working capital changes,-11,29,-57,-20,12,40,-41,3,138,-24,-68
  └─ Direct taxes,-2,-11,-9,-14,-12,-8,-8,-11,-23,-19,-19
Cash from Investing Activity,-30,-47,-1,9,-6,-66,-20,-57,-112,-149,-233
  └─ Fixed assets purchased,-40,-46,-9,-17,-19,-71,-30,-64,-124,-121,-285
  └─ Fixed assets sold,9,0,7,2,0,0,5,4,0,1,4
  └─ Investments purchased,0,0,0,0,-0,0,0,0,0,-37,0
  └─ Investments sold,0,2,3,2,0,0,7,0,0,0,41
  └─ Interest received,0,1,1,20,12,3,3,4,3,4,3
  └─ Other investing items,0,-3,-4,2,1,2,-5,-1,8,4,4
Cash from Financing Activity,-74,-99,-92,-114,-122,-62,-44,-62,-157,37,153
  └─ Proceeds from borrowings,15,0,12,13,32,104,13,29,20,90,214
  └─ Repayment of borrowings,-49,-57,-56,-70,-110,-145,-37,-63,-154,-37,-33
  └─ Interest paid fin,-45,-42,-47,-56,-45,-20,-20,-22,-18,-11,-17
  └─ Dividends paid,0,0,0,0,0,0,0,-5,-5,-5,-10
  └─ Financial liabilities,0,0,0,0,-0,-1,-1,-1,-0,-1,-2
  └─ Other financing items,5,0,-0,-1,-0,0,0,0,0,0,0
Net Cash Flow,-1,1,-1,4,0,-4,0,7,-1,-4,2
  └─ Free Cash Flow,73,100,90,94,110,52,39,66,145,-12,-198
  └─ CFO/OP,90%,126%,66%,88%,128%,137%,68%,106%,199%,86%,62%
