Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011
Cash from Operating Activity,3.97,2.59,15.21,13.01,3.68,-1.97
  └─ Profit from operations,3.41,2.97,17.26,12.95,2.39,1.89
  └─ Receivables,-0.70,0.08,-0.71,0.99,1.12,0.03
  └─ Inventory,0.20,-0.93,-0.21,0.51,-0.21,-0.83
  └─ Payables,1.26,0.83,-0.64,-0.49,1.30,-0.97
  └─ Working capital changes,0.76,-0.02,-1.56,1.01,2.21,-1.77
  └─ Interest paid,-0.20,-0.36,-0.49,-0.95,-0.92,-2.09
Cash from Investing Activity,-0.93,-2.10,-1.60,-1.42,-16.35,-3.01
  └─ Fixed assets purchased,-0.93,-2.51,-1.60,0.00,-16.35,-3.01
  └─ Fixed assets sold,0.00,0.00,0.00,4.17,0.00,0.00
  └─ Investments sold,0.00,0.18,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.23,0.00,-5.59,0.00,0.00
Cash from Financing Activity,-3.05,-0.44,-13.40,-11.93,12.76,4.99
  └─ Proceeds from borrowings,0.04,1.51,1.76,4.11,7.30,10.92
  └─ Repayment of borrowings,-3.56,-2.64,-4.99,-6.50,-0.75,-1.49
  └─ Other financing items,0.47,0.69,-10.17,-9.54,6.21,-4.44
Net Cash Flow,-0.01,0.05,0.21,-0.34,0.09,0.01
  └─ Free Cash Flow,3.04,0.08,13.61,17.18,-12.67,-4.98
  └─ CFO/OP,-156%,116%,-166%,-194%,657%,-547%
