Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Cash from Operating Activity,4,-3,4,10,2,4
  └─ Profit from operations,2.09,0.45,5.14,-1.82,6.46,1.20
  └─ Receivables,-2.78,-4.22,-6.72,1.56,-14.32,-4.34
  └─ Inventory,3.04,4.39,-12.18,-1.26,-4.15,3.97
  └─ Payables,-0.15,-0.93,2.18,5.01,-0.33,7.41
  └─ Loans Advances,1.05,-1.46,-1.00,0.49,0.00,0.00
  └─ Operating borrowings,0.88,-1.07,16.41,6.77,0.00,0.00
  └─ Other WC items,-0.19,-0.06,-0.04,-1.02,13.96,-4.54
  └─ Working capital changes,1.85,-3.36,-1.35,11.55,-4.84,2.50
  └─ Direct taxes,0.00,0.00,0.00,0.00,-0.02,0.54
Cash from Investing Activity,-2,1,-3,-6,0,1
  └─ Fixed assets purchased,-1.35,0.00,-0.62,-4.43,-0.31,-0.21
  └─ Fixed assets sold,0.08,0.00,0.00,0.00,0.00,1.41
  └─ Investments purchased,-0.57,0.00,-0.96,-1.77,0.00,0.00
  └─ Investments sold,0.00,0.64,0.00,0.00,0.00,0.00
  └─ Interest received,0.04,0.01,0.07,0.21,0.26,0.27
  └─ Acquisition of companies,-0.45,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.02,0.00,-1.31,0.00,0.28,-0.18
Cash from Financing Activity,-2,2,-1,-4,-2,-6
  └─ Proceeds from shares,0.89,0.64,0.61,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,1.35,0.00,0.06,0.55
  └─ Repayment of borrowings,-0.10,-0.45,0.00,0.00,0.00,-3.19
  └─ Interest paid fin,-2.37,0.00,-2.43,-3.82,-1.92,-2.86
  └─ Dividends paid,0.00,0.00,-0.42,0.00,0.00,0.00
  └─ Other financing items,0.00,1.98,0.00,0.00,0.00,0.00
Net Cash Flow,0,-0,0,-0,-0,0
  └─ Free Cash Flow,3,-3,3,5,1,5
  └─ CFO/OP,80%,-57%,108%,-596%,26%,640%
