Metric,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018
Cash from Operating Activity,,-2.38,23.75,-1.27,-9.45,0.00,-2.50,0.12
  └─ Profit from operations,,7.00,-0.62,1.78,-13.98,0.00,0.53,-2.94
  └─ Receivables,,4.53,3.24,2.47,-2.76,0.00,0.83,3.31
  └─ Inventory,,-9.77,25.92,-0.15,5.95,0.00,-8.98,7.19
  └─ Loans Advances,,-4.58,3.11,-0.02,-0.47,0.00,-3.70,3.55
  └─ Operating borrowings,,0.00,0.00,0.00,0.00,0.00,-0.05,0.82
  └─ Other WC items,,1.33,-7.90,-5.35,1.81,0.00,8.87,-11.81
  └─ Working capital changes,,-8.49,24.37,-3.05,4.53,0.00,-3.03,3.07
  └─ Direct taxes,,-0.89,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,,-4.10,-10.87,-0.32,10.68,0.00,-1.29,0.00
  └─ Fixed assets purchased,,-4.10,-0.19,-0.32,0.00,0.00,0.00,0.00
  └─ Capital WIP,,0.00,0.00,0.00,0.00,0.00,-0.17,0.00
  └─ Investments purchased,,0.00,-10.68,0.00,0.00,0.00,-1.13,0.00
  └─ Investments sold,,0.00,0.00,0.00,10.68,0.00,0.00,0.00
Cash from Financing Activity,,6.33,-11.48,0.09,-1.67,0.00,4.09,0.00
  └─ Proceeds from shares,,6.91,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,,1.13,-2.72,1.66,0.02,0.00,0.00,0.00
  └─ Repayment of borrowings,,0.19,0.00,-1.57,-1.69,0.00,0.00,0.00
  └─ Share application money,,0.10,-0.24,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,,-2.00,-8.52,0.00,0.00,0.00,4.09,0.00
Net Cash Flow,,-0.15,1.40,-1.50,-0.44,0.00,0.29,0.12
  └─ Free Cash Flow,,-6.48,23.56,-1.59,-9.45,0.00,-2.67,0.12
  └─ CFO/OP,,-14%,1182%,-41%,318%,0%,-202%,-5%
