Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0.35,6.05,0.22,-11.79,-4.92,-3.88
  └─ Profit from operations,-0.27,-0.20,0.73,0.77,1.08,0.47
  └─ Receivables,0.10,0.08,-1.17,0.03,-0.62,0.99
  └─ Payables,0.50,3.94,2.16,1.64,0.00,1.48
  └─ Loans Advances,0.00,0.00,0.00,0.00,0.00,-0.79
  └─ Other WC items,-0.56,2.12,-1.18,-13.78,-4.96,-5.32
  └─ Working capital changes,0.03,6.14,-0.19,-12.11,-5.59,-3.65
  └─ Direct taxes,-0.11,0.11,-0.32,-0.44,-0.41,-0.70
Cash from Investing Activity,0.98,-5.69,0.38,-0.10,2.03,-13.79
  └─ Fixed assets purchased,0.00,0.00,-0.21,-0.19,0.00,-2.88
  └─ Fixed assets sold,0.00,0.05,0.00,0.00,0.30,0.00
  └─ Investments purchased,0.00,-6.54,0.00,-0.32,0.00,-12.23
  └─ Investments sold,0.02,0.00,0.02,0.00,0.98,0.00
  └─ Interest received,0.96,0.80,0.58,0.80,0.75,1.32
  └─ Other investing items,0.00,0.00,0.00,-0.38,0.00,0.00
Cash from Financing Activity,-1.48,-0.15,-0.23,1.69,13.94,18.14
  └─ Proceeds from borrowings,0.00,0.00,0.63,1.80,14.12,18.70
  └─ Repayment of borrowings,-1.31,-0.13,-0.84,0.00,0.00,0.00
  └─ Interest paid fin,-0.17,-0.02,-0.01,-0.11,-0.18,-0.28
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,-0.27
Net Cash Flow,-0.85,0.21,0.37,-10.20,11.04,0.47
  └─ Free Cash Flow,-0.35,6.10,0.01,-11.98,-4.62,-6.76
  └─ CFO/OP,89%,-2829%,74%,-1474%,-418%,677%
