Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2010,Mar 2011,Mar 2012
Cash from Operating Activity,-0.70,-0.13,-0.07,0.00,-2.15,-4.37
  └─ Profit from operations,-0.03,-0.13,-0.08,0.00,-0.02,-0.02
  └─ Loans Advances,0.00,0.00,0.00,0.00,-2.10,-4.25
  └─ Other WC items,0.00,0.00,0.00,0.00,0.00,-0.10
  └─ Working capital changes,0.00,0.00,0.00,0.00,-2.10,-4.35
  └─ Direct taxes,-0.67,0.00,0.01,0.00,-0.03,0.00
Cash from Investing Activity,0.69,0.15,0.08,0.00,3.27,4.99
  └─ Investments purchased,-5.32,-0.07,-0.29,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,3.04,4.81
  └─ Investment income,5.89,0.04,0.31,0.00,0.00,0.00
  └─ Interest received,0.00,0.00,0.00,0.00,0.06,0.15
  └─ Dividends received,0.12,0.18,0.06,0.00,0.17,0.03
Cash from Financing Activity,0.01,-0.02,-0.01,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.02,0.00,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,-0.02,-0.01,0.00,0.00,0.00
  └─ Dividends paid,-0.01,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0.00,0.00,0.00,0.00,1.12,0.62
  └─ Free Cash Flow,-0.70,-0.13,-0.07,0.00,-2.15,-4.37
  └─ CFO/OP,-0%,-144%,-27%,0%,-1116%,-825%
