Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,4,6,4,24,32,19,13,19
  └─ Profit from operations,4.18,6.08,7.83,23.66,50.72,59.14,33.82,21.61
  └─ Receivables,-3.13,0.33,0.61,-2.40,-4.83,-21.11,-13.16,-1.87
  └─ Inventory,-0.46,0.64,-1.90,2.47,-4.73,-5.09,-4.99,-1.86
  └─ Payables,6.70,1.82,-1.41,0.31,1.70,5.89,5.47,1.43
  └─ Other WC items,-0.70,-2.09,-0.97,1.69,-4.05,-11.11,1.55,5.73
  └─ Working capital changes,2.42,0.70,-3.67,2.07,-11.91,-31.40,-11.13,3.43
  └─ Direct taxes,-2.47,-1.15,-0.40,-1.37,-6.57,-8.62,-9.74,-6.05
Cash from Investing Activity,2,-8,-10,-5,-73,-66,-81,-24
  └─ Fixed assets purchased,-4.20,-8.20,-8.37,-5.18,-63.89,-74.09,-69.94,-19.24
  └─ Fixed assets sold,0.00,0.00,0.16,0.00,0.27,0.19,1.43,0.85
  └─ Investments purchased,0.00,0.00,0.00,-0.50,-0.47,-0.27,-1.30,-0.37
  └─ Investments sold,0.00,0.00,0.00,0.06,0.43,0.28,1.29,0.42
  └─ Interest received,0.07,0.14,0.06,0.34,0.75,1.03,0.76,1.61
  └─ Dividends received,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01
  └─ Acquisition of companies,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,6.58,0.25,-1.83,0.29,-10.11,6.99,-12.87,-7.06
Cash from Financing Activity,-8,2,6,-19,41,47,68,4
  └─ Proceeds from shares,2.25,0.00,0.00,0.00,0.00,0.00,0.00,20.02
  └─ Proceeds from borrowings,0.00,1.97,8.44,5.91,44.57,55.22,45.56,0.51
  └─ Repayment of borrowings,-9.48,0.00,-1.88,-24.23,-0.01,0.00,0.00,-7.04
  └─ Interest paid fin,0.00,0.00,0.00,0.00,-4.16,-8.84,-14.57,-15.09
  └─ Dividends paid,-0.35,0.00,-0.35,-1.06,-1.42,-2.26,-1.13,0.00
  └─ Other financing items,0.00,-0.07,0.00,0.00,1.96,3.02,38.36,5.40
Net Cash Flow,-1,-0,0,-0,0,0,1,-1
  └─ Free Cash Flow,-0,-3,-4,19,-31,-55,-56,1
  └─ CFO/OP,95%,65%,34%,95%,77%,49%,77%,142%
