Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0,4,0,-5,,-18,-63,-69,8
  └─ Profit from operations,-0.26,-0.39,0.01,-0.80,,17.91,31.87,36.61,20.73
  └─ Receivables,1.89,0.00,0.00,-0.10,,-10.31,-50.29,-89.26,-39.76
  └─ Inventory,0.03,0.00,0.00,-2.04,,2.79,-8.82,12.12,10.12
  └─ Payables,0.00,0.00,0.00,0.11,,-24.51,13.48,3.18,-8.68
  └─ Loans Advances,-1.96,3.92,0.00,-2.07,,-6.34,3.30,-48.12,6.41
  └─ Other WC items,0.03,-0.02,0.00,-0.07,,5.94,-50.05,16.47,19.71
  └─ Working capital changes,-0.01,3.90,0.00,-4.17,,-32.43,-92.38,-105.61,-12.19
  └─ Direct taxes,0.00,0.00,0.00,0.00,,-3.80,-2.25,0.00,0.00
  └─ Advance tax,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,-0.48
Cash from Investing Activity,0,0,0,-0,,-21,-8,-19,-0
  └─ Fixed assets purchased,0.00,0.00,0.00,-0.42,,-22.52,-7.55,-20.64,-0.40
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,,1.10,0.00,1.37,0.32
Cash from Financing Activity,0,-4,-0,7,,34,64,93,-14
  └─ Proceeds from shares,0.00,0.00,0.00,5.43,,17.68,0.00,0.00,44.14
  └─ Proceeds from borrowings,0.00,0.00,0.11,1.43,,14.34,73.22,120.91,0.02
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,,0.00,-1.62,-6.58,-45.17
  └─ Interest paid fin,0.00,0.00,-0.14,0.00,,0.00,-5.27,-20.02,-12.17
  └─ Dividends paid,0.00,0.00,0.00,0.00,,-0.57,-0.77,-1.72,0.00
  └─ Financial liabilities,0.00,0.00,0.00,0.00,,0.00,-1.37,0.00,-0.96
  └─ Other financing items,0.28,-3.55,0.01,-0.10,,2.46,0.00,0.00,0.00
Net Cash Flow,0,-0,-0,1,,-6,-6,4,-6
  └─ Free Cash Flow,-0,4,0,-5,,-40,-70,-88,8
  └─ CFO/OP,74%,-1526%,-3%,503%,,-77%,-191%,-189%,41%
