Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-3,2,1,9,-1,-0,5,-1
  └─ Profit from operations,2.68,3.20,4.22,10.32,10.56,2.12,5.69,4.63
  └─ Receivables,-0.91,-1.90,-9.30,0.21,-5.56,-0.80,0.93,-4.59
  └─ Payables,-0.18,1.69,5.76,3.33,-4.97,-0.71,-1.05,-2.15
  └─ Loans Advances,-4.07,-0.82,-0.01,-4.11,2.00,-0.51,0.07,-0.14
  └─ Operating investments,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.88
  └─ Other WC items,0.03,0.43,0.67,1.90,-2.27,0.51,0.29,-0.24
  └─ Working capital changes,-5.14,-0.60,-2.88,1.32,-10.79,-1.52,0.20,-6.24
  └─ Direct taxes,-0.34,-0.58,-0.81,-2.51,-0.51,-0.95,-0.56,0.45
Cash from Investing Activity,-0,-0,-2,-7,-12,1,1,2
  └─ Fixed assets purchased,-0.37,-0.25,-1.96,-7.44,-13.22,-0.93,-0.18,-0.19
  └─ Fixed assets sold,0.00,0.06,0.06,0.00,0.08,0.00,0.43,1.49
  └─ Investments purchased,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investment income,0.00,0.00,0.00,0.00,1.41,1.34,0.00,0.00
  └─ Interest received,0.03,0.08,0.08,0.10,0.15,0.08,0.16,0.17
  └─ Other investing items,0.00,0.00,0.00,0.00,0.02,0.18,0.30,0.11
Cash from Financing Activity,3,-2,1,3,7,0,-6,-1
  └─ Proceeds from shares,-0.00,-0.00,-0.00,-0.00,6.59,-0.00,-0.00,-0.00
  └─ Proceeds from borrowings,4.35,-0.00,2.75,6.39,2.59,3.79,-0.00,1.91
  └─ Repayment of borrowings,-0.00,-0.55,-0.00,-0.00,-0.00,-0.00,-3.37,-0.00
  └─ Interest paid fin,-0.98,-1.33,-1.45,-1.73,-2.06,-3.32,-3.12,-2.79
  └─ Other financing items,-0.00,-0.00,-0.00,-1.18,-0.00,-0.00,-0.00,-0.00
Net Cash Flow,0,0,-0,5,-5,1,-0,-0
  └─ Free Cash Flow,-3,2,-1,2,-14,-1,6,0
  └─ CFO/OP,-92%,82%,32%,115%,-2%,45%,104%,-31%
