Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,80,114,-43,104,207,38,59
  └─ Profit from operations,78,146,144,88,128,160,200
  └─ Receivables,-54,-63,-96,17,49,-71,-137
  └─ Inventory,85,-89,-108,26,119,-134,13
  └─ Payables,-15,149,31,2,-89,103,29
  └─ Other WC items,0,0,0,0,9,8,0
  └─ Working capital changes,16,-2,-173,45,88,-94,-95
  └─ Direct taxes,-14,-30,-14,-30,-17,-29,0
  └─ Other operating items,0,0,0,0,0,0,-45
  └─ Exceptional CF items,0,0,0,0,8,1,0
Cash from Investing Activity,-24,-19,-42,-47,-19,-80,-75
  └─ Fixed assets purchased,-16,-23,-50,-34,-29,-73,-77
  └─ Fixed assets sold,0,0,0,0,1,0,1
  └─ Investments purchased,0,0,0,-1,0,0,-10
  └─ Investments sold,1,0,0,0,0,0,7
  └─ Interest received,0,1,1,1,1,2,7
  └─ Other investing items,-9,3,7,-13,7,-9,-3
Cash from Financing Activity,-59,-50,157,-159,-178,30,152
  └─ Proceeds from shares,0,0,0,0,0,0,240
  └─ Proceeds from borrowings,3,0,197,23,0,115,19
  └─ Repayment of borrowings,-36,-30,-15,-19,-89,-54,-54
  └─ Interest paid fin,0,0,0,-37,-35,-31,-35
  └─ Dividends paid,-1,-2,-3,-3,-1,-3,-3
  └─ Financial liabilities,0,0,0,0,-0,-0,-0
  └─ Other financing items,-25,-18,-22,-123,-54,3,-14
Net Cash Flow,-3,45,71,-102,10,-12,137
  └─ Free Cash Flow,64,91,-93,70,179,-34,-17
  └─ CFO/OP,132%,112%,-22%,169%,180%,45%,32%
