Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0,-0,-6,3,-2,-1,11,-20,-22
  └─ Profit from operations,0,2,2,2,2,2,35,37,38
  └─ Receivables,0,-1,-15,18,-24,10,-27,-50,-40
  └─ Inventory,0,0,-3,-2,3,0,-5,-12,0
  └─ Payables,0,-2,13,-14,19,-0,1,2,9
  └─ Loans Advances,0,0,0,0,0,0,0,-0,0
  └─ Other WC items,0,1,-3,0,-2,-12,7,3,-29
  └─ Working capital changes,0,-2,-7,2,-3,-3,-24,-57,-60
  └─ Direct taxes,0,-0,-0,-0,-0,-0,0,0,0
Cash from Investing Activity,0,-9,3,-2,8,-1,18,-4,-15
  └─ Fixed assets purchased,0.00,0.00,-2.51,-1.10,-0.03,-0.03,-1.78,-2.37,-11.27
  └─ Fixed assets sold,0.00,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,0.00,-5.43,0.00,0.00,0.00,-1.35,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,1.28,1.11,0.83,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,0.00,1.27,1.72,0.96,0.92,0.08,0.20,0.22
  └─ Other investing items,0.00,-5.48,2.62,-3.72,5.94,-0.16,19.49,-1.57,-4.11
Cash from Financing Activity,0,11,3,-1,-7,1,-27,26,37
  └─ Proceeds from shares,0.00,12.24,0.00,0.00,0.00,0.00,0.00,24.75,0.00
  └─ Proceeds from borrowings,0.00,0.00,4.15,0.00,0.79,2.30,6.97,7.60,43.97
  └─ Repayment of borrowings,0.00,-1.09,0.00,-0.01,0.00,0.00,0.00,0.00,-0.56
  └─ Interest paid fin,0.00,0.00,-0.80,-1.03,-1.09,-1.13,-2.83,-3.30,-4.67
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.36
  └─ Other financing items,0.00,-0.02,0.00,0.00,-6.61,0.25,-31.39,-3.17,0.88
Net Cash Flow,0,2,0,0,-1,-1,2,2,0
  └─ Free Cash Flow,0,1,-8,2,-2,-1,10,-22,-33
  └─ CFO/OP,0%,-17%,-355%,256%,-92%,-77%,44%,-56%,-49%
