Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,390,251,827,621,-90,1070,155,353,492,749,1673,655
  └─ Profit from operations,537,886,965,1297,1451,1662,1712,1794,1392,1639,2179,1586
  └─ Receivables,-398,-137,17,-531,-1523,-259,-1023,-1088,-1071,-1252,-50,-389
  └─ Inventory,-101,-341,-60,-60,-2,-8,-2,-13,-113,-136,158,96
  └─ Payables,367,-175,34,75,374,-206,51,180,273,520,-175,-6
  └─ Other WC items,0,0,-35,-40,-209,86,-438,-335,183,217,-115,-408
  └─ Working capital changes,-132,-652,-44,-556,-1360,-388,-1412,-1257,-727,-651,-182,-707
  └─ Interest paid,0,127,0,0,0,0,0,0,0,0,0,0
  └─ Direct taxes,-87,-110,-93,-120,-182,-204,-145,-184,-173,-239,-323,-224
  └─ Other operating items,72,0,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activity,-812,-104,-63,-315,-244,-117,-176,-233,-311,258,-626,1276
  └─ Fixed assets purchased,-887,-109,-152,-163,-211,-110,-86,-145,-179,-146,-119,-117
  └─ Fixed assets sold,0,0,20,3,1,6,4,8,4,4,18,10
  └─ Investments purchased,0,-28,-1187,-109,0,-4,-0,-27,-25,0,0,-66
  └─ Investments sold,51,0,1240,0,31,0,0,0,64,298,8,2791
  └─ Investment income,-28,0,0,0,0,0,0,0,0,0,0,0
  └─ Interest received,0,30,10,24,17,20,32,69,54,300,76,152
  └─ Dividends received,0,2,6,0,5,0,0,0,0,0,0,0
  └─ Investment in group cos,0,0,0,0,0,0,0,0,0,0,0,-1716
  └─ Other investing items,52,0,0,-70,-89,-30,-126,-138,-229,-197,-609,222
Cash from Financing Activity,369,25,-866,-98,311,-571,-221,-35,-311,-407,-1052,-1590
  └─ Proceeds from shares,4,501,0,0,0,0,0,2,0,0,0,0
  └─ Proceeds from borrowings,0,0,0,0,1055,728,806,1326,2667,1542,981,130
  └─ Repayment of borrowings,0,0,0,0,-168,-673,-387,-659,-2194,-1078,-1101,-1047
  └─ Interest paid fin,-272,-800,-908,-510,-596,-632,-650,-698,-777,-869,-921,-647
  └─ Dividends paid,-29,-50,-15,-15,-15,0,0,0,0,0,0,0
  └─ Financial liabilities,0,0,0,0,0,-9,-5,-6,-6,-3,-12,-26
  └─ Application money refund,-15,0,0,0,0,0,0,0,0,0,0,0
  └─ Other financing items,681,374,57,426,35,14,15,0,-0,0,0,0
Net Cash Flow,-53,172,-101,208,-24,381,-242,85,-130,600,-4,341
  └─ Free Cash Flow,-497,142,696,462,-300,966,73,216,317,606,1573,547
  └─ CFO/OP,101%,39%,98%,65%,7%,81%,20%,30%,34%,44%,68%,47%
