Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,49,38,7,45,25,5,33,12,12,-41,-3
  └─ Profit from operations,31.35,38.82,44.87,32.01,-17.81,-5.78,-47.52,-17.70,149.80,10.91,-2.08
  └─ Receivables,0.00,-17.05,-36.94,15.81,52.78,18.69,0.80,10.88,96.89,-22.96,6.27
  └─ Inventory,15.90,-6.52,-49.70,15.97,15.37,8.54,67.56,21.51,29.40,-16.54,-14.85
  └─ Payables,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.25,-263.60,-12.80,11.86
  └─ Loans Advances,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.24
  └─ Other WC items,1.94,22.31,48.68,-18.76,-25.29,-15.97,11.70,0.00,0.00,0.00,-2.44
  └─ Working capital changes,17.84,-1.26,-37.96,13.03,42.87,11.26,80.06,30.14,-137.31,-52.30,-0.40
  └─ Direct taxes,0.00,0.00,-0.14,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.30
Cash from Investing Activity,-11,-18,-11,-5,25,6,-1,-0,4,-9,1
  └─ Fixed assets purchased,-12.63,-20.94,-14.08,-9.87,-2.96,-1.16,-1.89,-1.82,-9.80,-11.44,-11.30
  └─ Fixed assets sold,1.28,3.60,4.26,5.23,25.41,1.49,1.08,0.29,13.45,0.28,11.32
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.26
  └─ Investments sold,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.69,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10
  └─ Dividends received,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.00
  └─ Other investing items,0.00,-1.46,-0.91,-0.08,2.75,5.41,-0.14,1.51,0.06,2.01,1.91
Cash from Financing Activity,-36,-22,6,-40,-53,-6,-37,-14,18,24,-4
  └─ Proceeds from shares,0.00,31.99,58.86,0.00,0.00,0.00,0.00,0.00,158.36,0.00,0.00
  └─ Proceeds from borrowings,10.95,6.27,0.35,6.03,7.63,43.79,6.18,13.65,0.00,30.15,0.00
  └─ Repayment of borrowings,0.00,-22.70,-17.79,-13.23,-29.32,-19.19,-13.07,-0.06,-140.62,-3.95,-0.72
  └─ Interest paid fin,-37.32,-38.06,-35.93,-32.61,-31.75,-30.15,-29.81,-27.44,0.00,-1.80,-3.30
  └─ Other financing items,-9.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,3,-3,2,1,-3,6,-5,-1,34,-26,-6
  └─ Free Cash Flow,38,20,-3,40,48,6,32,11,16,-53,-3
  └─ CFO/OP,175%,106%,17%,146%,-123%,-61%,-65%,-58%,-52%,-389%,119%
