Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,10,2,-4,-9,-0,-3,2,8,-11,4,-12,-14
  └─ Profit from operations,6.47,-0.58,-1.29,1.10,1.99,2.01,-0.08,4.69,3.03,-0.05,-2.46,8.88
  └─ Receivables,2.87,4.84,-0.32,-1.68,-0.91,-2.94,1.59,-2.87,-11.24,1.71,2.12,-7.80
  └─ Payables,0.84,-2.83,-0.67,0.59,1.08,1.88,-0.84,2.38,0.56,3.25,6.72,-18.77
  └─ Loans Advances,0.00,0.00,0.60,0.17,-0.83,-1.29,0.58,-0.72,-1.82,0.59,-14.12,2.80
  └─ Other WC items,0.88,0.79,-0.25,-8.16,0.03,-0.69,0.73,-0.15,0.15,-0.36,-2.75,1.43
  └─ Working capital changes,4.59,2.81,-0.64,-9.09,-0.63,-3.06,2.05,-1.35,-12.35,5.18,-8.04,-22.34
  └─ Direct taxes,-0.99,0.06,-1.69,-1.14,-1.73,-1.93,0.46,4.33,-1.29,-1.50,-1.79,-0.79
  └─ Other operating items,-0.14,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-0,0,0,-0,-0,0,0,-35,4,-8,20,16
  └─ Fixed assets purchased,-0.17,-0.20,-0.40,-0.09,-0.86,-0.07,-0.22,-0.41,-6.29,-4.86,0.00,-8.73
  └─ Fixed assets sold,0.00,0.00,0.00,0.02,0.19,0.00,0.00,0.00,0.00,0.00,17.56,0.00
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.78,0.00,0.00,0.00
  └─ Investment income,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.06,0.23,0.18,0.05,0.12,0.02,0.00,0.00,1.03,1.23,2.32,3.55
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03
  └─ Other investing items,0.00,0.00,0.37,0.00,0.11,0.10,0.01,-34.55,16.39,-4.23,0.47,19.00
Cash from Financing Activity,-4,-2,1,0,-0,1,-4,26,6,4,-7,8
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.59,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,1.31,0.76,0.20,1.96,0.00,3.73,6.81,4.60,0.00,25.77
  └─ Repayment of borrowings,-2.87,-1.23,0.00,-0.09,-0.07,-0.16,-3.94,0.00,-0.05,-0.05,-5.78,-14.57
  └─ Interest paid fin,-0.06,-0.01,-0.08,-0.32,-0.31,-0.33,-0.24,-0.15,-0.49,-0.59,-0.27,-3.37
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.34,0.00
  └─ Other financing items,-0.72,-1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.11
Net Cash Flow,6,0,-2,-9,-1,-1,-2,-1,0,-0,1,9
  └─ Free Cash Flow,10,2,-4,-9,-1,-3,2,7,-17,-1,5,-23
  └─ CFO/OP,200%,-584%,152%,-1354%,239%,-153%,3283%,-247%,-501%,-3018%,396%,-139%
