Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,28.42,1.55,-2.24,-2.47,-2.12,1.68,-3.59,-12.02,0.43,0.31,-15.58,-4.20
  └─ Profit from operations,9.32,9.21,4.49,3.88,8.81,2.71,1.10,0.76,1.21,1.41,-10.88,-2.84
  └─ Receivables,-9.81,-11.29,-16.68,8.44,-11.88,-8.90,-6.01,-15.72,-29.66,-3.98,-22.17,-30.53
  └─ Inventory,26.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Payables,0.13,0.08,7.81,-8.02,0.17,5.97,3.44,1.60,27.03,1.35,17.73,28.38
  └─ Loans Advances,0.37,1.07,-1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,2.11,2.48,4.01,-6.85,0.78,2.12,-2.03,1.38,1.97,1.66,-0.26,0.79
  └─ Working capital changes,19.10,-7.67,-6.16,-6.43,-10.93,-0.81,-4.60,-12.75,-0.66,-0.97,-4.70,-1.36
  └─ Direct taxes,0.00,0.00,-0.57,0.08,0.00,-0.23,-0.09,-0.02,-0.12,-0.13,0.00,0.00
Cash from Investing Activity,-27.15,0.00,-0.07,-0.06,-63.45,0.28,-3.18,-0.40,0.09,0.05,0.48,3.92
  └─ Fixed assets purchased,-26.43,0.00,-0.07,-0.07,-0.13,0.00,-0.03,0.00,-0.01,-0.07,-0.06,-0.02
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Capital WIP,35.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,-36.47,0.00,0.00,0.00,-68.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,0.00,0.00,3.37,0.28,-3.15,-0.40,0.10,0.12,0.54,3.94
Cash from Financing Activity,-1.26,-1.41,2.28,3.87,64.93,-2.74,6.83,12.37,-0.40,-0.09,14.96,0.27
  └─ Proceeds from shares,0.00,0.00,0.00,3.93,66.19,0.00,0.00,0.00,0.00,6.40,14.60,8.60
  └─ Proceeds from borrowings,0.59,0.00,2.28,0.00,0.00,0.00,5.12,13.02,0.38,0.00,0.51,0.00
  └─ Repayment of borrowings,-0.53,0.00,0.00,-0.05,0.00,-2.09,0.00,0.00,0.00,-5.83,0.00,-8.33
  └─ Interest paid fin,-1.33,-1.42,0.00,0.00,-1.25,-0.65,-0.65,-0.65,-0.78,-0.67,-0.15,0.00
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.00,2.36,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0.00,0.13,-0.02,1.34,-0.64,-0.78,0.05,-0.05,0.12,0.27,-0.14,-0.01
  └─ Free Cash Flow,37.68,1.55,-2.31,-2.54,-0.68,1.68,-3.62,-12.02,0.42,0.24,-15.64,-4.22
  └─ CFO/OP,-223%,-39%,-37%,-66%,-41%,76%,8750%,-12000%,-15%,59%,143%,147%
