Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0.04,-0.04,0.00,-0.16,0.16,1.02,6.55,1.32
  └─ Profit from operations,0.11,0.06,0.00,0.06,-0.04,0.17,0.33,0.87
  └─ Receivables,0.04,0.00,0.00,-0.01,0.03,0.56,1.74,0.74
  └─ Payables,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00
  └─ Loans Advances,0.03,-0.03,0.03,0.07,0.09,0.23,4.49,0.38
  └─ Other WC items,-0.13,-0.07,-0.03,-0.28,0.08,0.04,0.00,-0.67
  └─ Working capital changes,-0.06,-0.10,0.01,-0.22,0.20,0.85,6.22,0.44
  └─ Direct taxes,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-0.06,0.00,0.00,0.20,0.03,-0.98,-6.68,-0.70
  └─ Fixed assets purchased,-0.02,0.00,0.00,-0.07,-0.01,-0.88,-5.03,-0.58
  └─ Investments purchased,-0.05,0.00,0.00,0.00,-0.29,-0.22,-1.27,-0.14
  └─ Investments sold,0.00,0.00,0.00,0.27,0.32,0.11,0.33,0.00
  └─ Interest received,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,0.00,-0.75,0.00
Cash from Financing Activity,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-0.02,-0.05,0.00,0.04,0.19,0.03,-0.13,0.61
  └─ Free Cash Flow,0.02,-0.04,0.00,-0.23,0.15,0.14,1.52,0.74
  └─ CFO/OP,45%,-80%,100%,-267%,-70%,638%,1985%,189%
