Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Cash from Operating Activity,7,7,6,5,2,7,7,9
  └─ Profit from operations,7.55,7.31,7.30,6.07,5.83,7.22,10.20,11.62
  └─ Receivables,1.52,-1.16,-5.89,-2.69,-4.95,5.74,-7.59,4.52
  └─ Inventory,-0.04,-0.03,-0.03,0.03,-0.01,0.02,-0.05,0.02
  └─ Payables,0.33,0.63,2.58,0.45,-1.67,-0.12,-2.32,-0.41
  └─ Loans Advances,1.51,-0.62,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,-1.33,3.00,4.36,2.40,0.34,-5.32,1.92,-3.60
  └─ Working capital changes,1.99,1.82,1.02,0.19,-6.29,0.31,-8.03,0.53
  └─ Direct taxes,-2.11,-2.06,-2.06,-0.94,2.37,-0.81,4.73,-2.99
Cash from Investing Activity,-7,-7,0,0,2,-4,2,2
  └─ Fixed assets purchased,-5.46,-7.53,-0.23,-0.76,-2.41,-8.55,-1.72,-3.60
  └─ Fixed assets sold,0.00,0.02,0.23,0.97,2.09,0.29,0.48,0.01
  └─ Capital WIP,-3.01,0.00,-0.03,-0.48,-1.18,4.17,0.00,0.65
  └─ Investments sold,0.32,0.00,0.00,0.00,0.00,0.00,0.00,4.47
  └─ Interest received,0.60,0.54,0.73,0.96,0.83,0.66,0.44,0.29
  └─ Other investing items,0.76,-0.03,-0.35,-0.30,3.10,-0.15,2.34,0.42
Cash from Financing Activity,-8,-0,-5,-7,-5,-3,-6,-9
  └─ Proceeds from borrowings,1.13,7.85,0.00,0.00,0.00,2.36,4.75,0.83
  └─ Repayment of borrowings,-5.42,-4.33,0.00,0.00,-2.37,-2.47,-8.15,-7.72
  └─ Interest paid fin,-2.80,-3.18,-3.44,-2.81,-2.65,-2.85,-2.36,-1.99
  └─ Dividends paid,-0.56,-0.58,-0.16,-0.16,-0.16,-0.16,0.00,-0.27
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,-0.26,0.00
  └─ Other financing items,0.00,0.00,-0.99,-3.91,-0.03,-0.03,0.00,0.00
Net Cash Flow,-7,-0,2,-1,-1,-0,2,2
  └─ Free Cash Flow,-1,-0,6,5,0,3,6,6
  └─ CFO/OP,127%,140%,127%,154%,-9%,122%,23%,116%
