Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-7,-22,-197,
  └─ Profit from operations,50,5,11,
  └─ Receivables,-5,-18,-81,
  └─ Inventory,-0,-11,-38,
  └─ Payables,-1,34,37,
  └─ Other WC items,-48,-33,-126,
  └─ Working capital changes,-55,-27,-208,
  └─ Direct taxes,-2,0,0,
Cash from Investing Activity,1,-49,-74,
  └─ Fixed assets purchased,0.00,-8.11,-1.00,
  └─ Capital WIP,0.00,0.00,-12.73,
  └─ Investments purchased,0.00,-34.64,-34.58,
  └─ Investments sold,0.60,0.00,0.00,
  └─ Interest received,0.00,0.47,8.08,
  └─ Dividends received,0.01,0.00,0.00,
  └─ Acquisition of companies,0.00,-7.00,-34.12,
Cash from Financing Activity,7,74,270,
  └─ Proceeds from shares,0,67,262,
  └─ Proceeds from borrowings,6,28,10,
  └─ Repayment of borrowings,-2,-35,-17,
  └─ Interest paid fin,-1,-2,0,
  └─ Dividends paid,0,-0,-1,
  └─ Financial liabilities,0,0,-1,
  └─ Application money refund,3,15,2,
  └─ Other financing items,0,2,14,
Net Cash Flow,0,3,-1,
  └─ Free Cash Flow,-7,-30,-211,
  └─ CFO/OP,-74%,977%,-2500%,
