Metric,Mar 2012,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,55,92,164,116,95,-64,148,192,-200,370,271,363
  └─ Profit from operations,64,101,134,149,152,-60,135,235,286,372,398,419
  └─ Receivables,-16,-12,-8,-15,-10,15,-207,49,-55,102,-59,-77
  └─ Inventory,4,4,11,-14,-17,-4,-32,7,-73,7,-10,-75
  └─ Payables,-2,7,38,19,8,15,266,-55,100,-21,51,232
  └─ Loans Advances,0,3,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,8,2,8,17,3,-10,19,12,-385,11,-7,-23
  └─ Working capital changes,-7,3,49,7,-17,17,45,13,-413,100,-25,56
  └─ Direct taxes,-3,-11,-19,-40,-40,-21,-32,-57,-73,-102,-102,-113
  └─ Other operating items,2,0,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activity,-59,-61,-84,-30,-42,73,-152,-62,191,-214,-68,-370
  └─ Fixed assets purchased,-68,-31,-23,-26,-64,-33,-41,-36,-103,0,0,-92
  └─ Fixed assets sold,8,30,8,8,7,19,17,22,14,44,33,52
  └─ Capital WIP,0,0,0,0,0,0,0,0,0,-73,-92,0
  └─ Investments purchased,0,-29,-84,-159,-199,-151,-12,-224,0,-611,-35,-351
  └─ Investments sold,0,0,31,139,229,230,0,174,54,0,0,0
  └─ Interest received,0,3,4,4,4,5,7,15,26,28,23,21
  └─ Dividends received,1,0,0,2,1,0,0,0,0,0,0,0
  └─ Other investing items,0,-34,-20,2,-19,3,-122,-14,200,398,4,-1
Cash from Financing Activity,5,-43,-77,-70,-5,-1,-1,-9,-27,-54,-262,-100
  └─ Proceeds from shares,0,1,0,0,0,0,0,0,0,0,0,0
  └─ Repayment of borrowings,0,-23,0,0,0,0,0,0,0,0,0,0
  └─ Interest paid fin,-7,-12,-8,-3,-0,-1,-1,-1,-2,0,0,-4
  └─ Dividends paid,-7,-8,-9,-9,-5,-0,-0,-8,-24,-51,-28,-93
  └─ Financial liabilities,0,0,0,0,0,0,0,0,0,-3,-4,-2
  └─ Other financing items,20,0,-60,-58,0,0,0,0,0,0,-230,-0
Net Cash Flow,1,-12,3,16,48,8,-6,120,-36,101,-59,-107
  └─ Free Cash Flow,-5,90,150,98,37,-77,124,178,-289,340,211,324
  └─ CFO/OP,90%,119%,141%,107%,93%,-45%,140%,115%,-45%,130%,94%,114%
