Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018
Cash from Operating Activity,-0.27,-0.71,-0.35,-0.53
  └─ Profit from operations,0.10,-0.79,-0.06,-0.02
  └─ Receivables,0.00,-0.01,0.09,0.09
  └─ Inventory,0.55,5.89,-0.51,0.49
  └─ Payables,0.00,0.00,-0.03,0.00
  └─ Loans Advances,-0.85,3.09,-0.61,-2.78
  └─ Operating investments,-0.29,0.00,0.00,0.00
  └─ Operating borrowings,0.00,0.15,4.57,0.50
  └─ Other WC items,0.25,-9.02,-3.74,1.28
  └─ Working capital changes,-0.34,0.10,-0.24,-0.42
  └─ Direct taxes,-0.03,-0.02,-0.06,-0.10
Cash from Investing Activity,0.00,0.85,0.17,0.50
  └─ Investments sold,0.00,0.81,0.15,0.49
  └─ Interest received,0.00,0.02,0.01,0.01
  └─ Dividends received,0.00,0.01,0.01,0.00
Cash from Financing Activity,0.00,0.00,0.00,0.00
Net Cash Flow,-0.27,0.13,-0.19,-0.04
  └─ Free Cash Flow,-0.27,-0.71,-0.35,-0.53
  └─ CFO/OP,18%,92%,-362%,614%
