Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-21,-12,-2,-56,8,-7,26,46,12,66,44,40
  └─ Profit from operations,46,51,43,50,63,61,34,65,80,84,92,120
  └─ Receivables,-63,2,-1,-100,68,-3,-14,10,0,-14,-44,-85
  └─ Inventory,-28,-59,-27,-63,-58,-26,6,-43,-57,-53,-46,-68
  └─ Payables,24,23,1,92,-48,-25,25,15,-26,65,46,67
  └─ Loans Advances,-7,0,-1,-4,2,1,-0,-0,-0,0,-1,1
  └─ Other WC items,14,-18,-4,-28,-12,-13,-20,3,15,-10,-2,3
  └─ Working capital changes,-59,-53,-32,-102,-48,-66,-3,-15,-69,-12,-47,-82
  └─ Direct taxes,-7,-10,-11,-7,-7,-7,-5,-3,-2,-7,-6,-10
  └─ Other operating items,0,0,0,0,0,0,0,0,0,0,0,12
  └─ Exceptional CF items,-2,1,-2,3,-0,5,-1,-1,2,2,5,0
Cash from Investing Activity,-8,-14,-21,-28,-1,-12,-24,-46,-22,-21,-14,-40
  └─ Fixed assets purchased,-9.05,-13.86,-22.82,-34.34,-10.64,-10.80,-17.04,-28.22,-21.37,-7.12,-7.43,-19.16
  └─ Fixed assets sold,0.14,0.02,1.32,0.19,0.06,0.06,0.04,0.46,0.05,0.08,0.03,0.26
  └─ Capital WIP,-2.46,-3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,0.00,1.16,-4.91,0.00,0.00,-0.35,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,1.51,0.00,0.00,1.34,6.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investment income,0.00,0.00,2.67,2.69,3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,0.00,1.61,0.79,0.33,0.19,0.09,0.08,0.08,0.00,0.00,0.00
  └─ Dividends received,0.01,0.01,0.01,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,2.25,2.27,1.58,0.94,-0.90,-0.69,-6.72,-17.91,-0.40,-14.16,-6.56,-21.03
Cash from Financing Activity,22,23,45,65,3,31,-35,16,-14,-26,-45,20
  └─ Proceeds from shares,1,12,0,0,0,0,0,0,0,0,33,14
  └─ Proceeds from borrowings,33,15,46,82,35,58,75,52,24,52,0,67
  └─ Repayment of borrowings,0,3,-4,0,0,0,-85,-12,0,-35,-37,-9
  └─ Interest paid fin,-15,-13,-14,-20,-31,-24,-23,-23,-36,-42,-45,-49
  └─ Dividends paid,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0
  └─ Financial liabilities,0,0,0,0,0,-1,-1,-1,-2,-2,-2,0
  └─ Application money refund,0,0,0,4,0,0,0,0,0,0,0,0
  └─ Other financing items,3,7,18,0,0,0,0,0,0,0,5,-2
Net Cash Flow,-7,-2,22,-20,10,12,-32,16,-25,18,-15,20
  └─ Free Cash Flow,-33,-29,-24,-90,-3,-18,9,18,-10,59,37,21
  └─ CFO/OP,-29%,-3%,19%,-101%,25%,-0%,112%,515%,15%,94%,50%,48%
