Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,9,8,18,14,34,31,38,50,55,50,50,50
  └─ Profit from operations,27,37,36,41,42,45,48,61,76,87,83,100
  └─ Receivables,-3,-10,-0,-8,-5,-3,-7,-6,-12,-6,-11,-26
  └─ Inventory,-10,-6,-2,-11,4,-1,-4,1,-11,-24,-9,-35
  └─ Payables,-1,-2,-3,-1,-2,2,1,8,5,8,1,11
  └─ Other WC items,2,-1,-4,1,3,-4,5,-3,8,1,7,20
  └─ Working capital changes,-13,-19,-10,-19,0,-6,-4,-1,-9,-22,-12,-30
  └─ Direct taxes,-6,-9,-7,-9,-8,-7,-5,-10,-11,-14,-20,-19
  └─ Other operating items,-0,0,-0,-1,0,-0,-1,-1,-1,-1,-1,-2
Cash from Investing Activity,-8,-6,-11,-12,-9,-17,-26,-27,-36,8,-37,-23
  └─ Fixed assets purchased,-13,-12,-10,-10,-8,-16,-25,-11,-27,-42,-27,-26
  └─ Investments purchased,0,0,-2,-2,-1,-2,-1,-18,-13,-77,-126,-139
  └─ Investments sold,6,4,0,0,0,0,0,0,0,123,113,152
  └─ Subsidy received,0,0,0,0,0,0,0,0,0,0,0,4
  └─ Interest received,0,0,0,0,0,0,0,0,0,1,0,0
  └─ Dividends received,0,0,0,0,0,0,0,2,3,2,2,1
  └─ Other investing items,-1,2,0,-0,0,0,0,-0,1,1,0,-14
Cash from Financing Activity,-0,-2,-8,1,-13,-25,-9,-16,-17,-51,-19,-21
  └─ Proceeds from shares,4.14,3.19,0.00,29.37,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19
  └─ Repayment of borrowings,0.00,0.00,0.00,-14.73,0.00,0.00,0.00,0.00,0.00,0.00,-0.25,0.00
  └─ Interest paid fin,-1.05,-1.64,-1.06,-1.30,-0.27,-0.33,-0.76,-0.55,-0.88,-1.06,-2.74,-2.86
  └─ Dividends paid,-5.13,-7.40,-8.50,-12.50,-12.80,-22.64,-6.53,-13.88,-14.70,-14.56,-14.39,-15.99
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,-1.55,-1.58,-1.63,-1.75,-1.78,-2.01,-2.04
  └─ Application money refund,-1.03,-0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,2.92,4.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-33.18,0.00,0.00
Net Cash Flow,0,1,-1,2,12,-10,3,8,1,7,-7,6
  └─ Free Cash Flow,-5,-4,8,4,26,15,13,40,27,8,23,23
  └─ CFO/OP,62%,50%,58%,39%,105%,83%,87%,101%,86%,74%,87%,78%
