Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0.00,-1.16,11.24,9.76,8.15
  └─ Profit from operations,0.00,5.55,7.74,9.75,9.72
  └─ Payables,0.00,0.01,0.49,-0.50,0.01
  └─ Operating borrowings,0.00,0.00,0.00,0.50,0.00
  └─ Other WC items,0.00,-5.69,4.68,0.93,-0.67
  └─ Working capital changes,0.00,-5.67,5.17,0.93,-0.66
  └─ Direct taxes,0.00,-1.04,-1.67,-0.92,-0.90
Cash from Investing Activity,0.00,2.40,-37.64,-3.92,-6.62
  └─ Fixed assets purchased,0.00,-1.68,-32.34,-3.02,-0.21
  └─ Fixed assets sold,0.00,0.00,0.00,0.01,0.00
  └─ Investments purchased,0.00,0.00,0.00,-14.26,-10.40
  └─ Investments sold,0.00,0.00,0.00,0.00,1.06
  └─ Interest received,0.00,1.43,1.03,1.84,1.26
  └─ Other investing items,0.00,2.65,-6.34,11.50,1.68
Cash from Financing Activity,0.00,0.00,26.45,-4.37,-3.97
  └─ Proceeds from borrowings,0.00,0.00,24.26,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,-2.14,-2.14
  └─ Interest paid fin,0.00,0.00,-0.96,-2.23,-1.83
  └─ Other financing items,0.00,0.00,3.15,0.00,0.00
Net Cash Flow,0.00,1.24,0.05,1.47,-2.43
  └─ Free Cash Flow,0.00,-2.84,-21.10,6.75,7.94
  └─ CFO/OP,0%,-2%,155%,103%,88%
