Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,78,-36,120,152,125,201,166,235,41,15,122,10
  └─ Profit from operations,144.16,168.85,172.07,221.38,218.50,235.18,211.72,253.95,133.50,107.60,114.01,43.44
  └─ Receivables,-29.95,-27.83,-13.06,-12.82,-7.15,-45.48,13.20,9.28,-18.15,-78.37,44.40,-21.54
  └─ Inventory,0.00,0.79,-0.15,-0.10,-0.82,1.42,1.08,0.00,0.00,0.00,0.00,0.00
  └─ Payables,17.41,15.49,18.84,-2.81,-6.29,9.01,-7.08,20.35,-2.92,-0.69,1.05,-43.96
  └─ Loans Advances,5.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,-20.10,-135.71,1.08,9.23,-5.63,15.76,-3.32,-9.53,-29.63,1.17,-19.19,28.07
  └─ Working capital changes,-27.31,-147.26,6.71,-6.50,-19.89,-19.29,3.88,20.10,-50.70,-77.89,26.26,-37.43
  └─ Direct taxes,-38.94,-57.26,-58.68,-62.87,-73.71,-15.31,-49.72,-38.56,-42.06,-14.60,-18.68,0.00
  └─ Other operating items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.42
Cash from Investing Activity,-49,0,-103,-94,-104,-15,-166,-211,371,35,-74,20
  └─ Fixed assets purchased,-57,-11,-15,-84,-24,-13,-21,-27,-32,-19,-16,-18
  └─ Fixed assets sold,0,1,1,0,1,1,0,1,2,0,1,2
  └─ Investments purchased,0,-1,-0,0,-0,0,0,0,-0,0,0,0
  └─ Interest received,7,9,18,13,22,34,26,30,47,33,35,35
  └─ Acquisition of companies,0,0,0,0,0,0,0,0,0,0,0,-203
  └─ Other investing items,0,2,-106,-23,-103,-37,-172,-215,354,21,-94,205
Cash from Financing Activity,-18,-13,-16,-59,-14,-168,-17,-22,-427,-28,-61,-28
  └─ Proceeds from shares,1.15,0.04,0.00,0.00,0.06,0.08,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,6.73,0.00,0.00,0.00,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,-17.28,0.00,0.00,0.00,0.00,-3.15,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-1.53,-4.95,-9.59,-16.90,-0.82,-0.42,-2.44,-2.64,-3.34,-3.37,-2.42,-1.99
  └─ Dividends paid,-5.95,-8.95,-10.42,-11.95,-13.42,-132.75,-13.42,-14.92,-417.68,-17.90,-50.72,-17.90
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,-4.81,-1.33,-4.92,-5.71,-6.73,-8.25,-8.05
  └─ Other financing items,-1.01,0.95,3.91,-29.82,-2.76,-27.28,0.00,0.00,0.00,-0.05,-0.05,0.00
Net Cash Flow,11,-48,1,-0,7,17,-17,2,-15,22,-14,3
  └─ Free Cash Flow,21,-46,105,68,102,188,146,209,11,-4,106,-6
  └─ CFO/OP,89%,13%,110%,103%,99%,100%,108%,112%,63%,31%,141%,34%
