Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,-0.59,-0.92,-1.47,-2.77,0.11,-14.34
  └─ Profit from operations,,0.61,0.11,0.99,1.93,2.97,0.70
  └─ Receivables,,-0.66,-0.56,-1.09,-1.96,-0.58,-5.44
  └─ Inventory,,-0.56,-0.35,-1.00,-0.74,-2.81,0.78
  └─ Payables,,-0.00,0.06,-0.03,0.16,0.76,19.06
  └─ Operating borrowings,,-0.00,0.20,-0.00,-0.07,-0.07,3.04
  └─ Other WC items,,0.02,-0.38,-0.13,-1.75,0.53,-32.44
  └─ Working capital changes,,-1.20,-1.03,-2.25,-4.36,-2.17,-15.00
  └─ Direct taxes,,-0.00,-0.00,-0.21,-0.34,-0.70,0.10
  └─ Other operating items,,-0.00,-0.00,-0.00,-0.00,-0.00,-0.14
Cash from Investing Activity,,-0.08,0.73,-9.68,-2.77,-0.48,-3.61
  └─ Fixed assets purchased,,-0.08,-0.22,-1.58,0.00,-0.48,-3.19
  └─ Investments purchased,,0.00,-0.03,-8.10,-2.77,0.00,-0.42
  └─ Other investing items,,0.00,0.98,0.00,0.00,0.00,0.00
Cash from Financing Activity,,0.87,0.03,11.16,5.51,0.37,19.32
  └─ Proceeds from shares,,0.00,0.05,8.83,7.36,7.20,0.00
  └─ Proceeds from borrowings,,0.87,0.00,0.00,0.00,0.42,0.00
  └─ Repayment of borrowings,,0.00,0.00,-0.07,0.00,0.00,-0.05
  └─ Interest paid fin,,0.00,-0.02,0.00,-0.01,-0.05,-0.04
  └─ Other financing items,,0.00,0.00,2.39,-1.84,-7.20,19.42
Net Cash Flow,,0.20,-0.16,0.01,-0.03,0.00,1.37
  └─ Free Cash Flow,,-0.67,-1.14,-3.05,-2.77,-0.37,-17.53
  └─ CFO/OP,,-89%,-920%,-118%,-123%,25%,281%
