Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,8,12,5,4,7,7,10,2,15,3,2,7
  └─ Profit from operations,11.20,9.51,3.36,2.21,7.17,5.78,4.39,4.18,7.91,7.19,6.97,4.23
  └─ Receivables,-2.80,2.86,-0.70,0.83,-2.54,-0.15,-0.75,-3.15,4.32,-5.14,-3.04,2.43
  └─ Inventory,-0.72,2.44,-0.10,4.90,3.41,3.26,6.32,3.17,2.07,0.92,-2.96,0.00
  └─ Payables,0.74,-1.29,2.89,-3.25,-0.49,-1.47,0.21,-1.62,1.25,1.71,1.35,0.71
  └─ Loans Advances,0.62,-0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09
  └─ Other WC items,0.00,0.00,0.31,-0.37,-0.07,0.16,-0.17,0.11,0.27,-0.02,0.00,0.87
  └─ Working capital changes,-2.17,3.64,2.41,2.12,0.31,1.80,5.61,-1.49,7.91,-2.54,-4.65,3.92
  └─ Direct taxes,-1.49,-1.49,-0.97,-0.75,-0.72,-0.97,-0.41,-0.52,-0.68,-1.64,-0.43,-1.51
  └─ Other operating items,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-0,-4,-1,2,-0,-0,-2,-1,-3,-5,-2,-2
  └─ Fixed assets purchased,-0.36,0.13,-1.34,-1.94,-0.67,-1.54,-1.99,-1.54,-3.25,-5.75,-1.65,-1.86
  └─ Fixed assets sold,0.02,0.00,0.12,0.95,0.05,0.21,0.11,0.00,0.09,0.00,0.00,0.03
  └─ Capital WIP,-0.29,-4.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.13,0.12,0.18,0.82,0.13,0.13,0.09,0.11,0.26,0.29,0.12,0.18
  └─ Dividends received,0.00,0.00,0.00,1.38,0.00,0.01,0.00,0.00,0.01,0.01,0.01,0.01
  └─ Inter corporate deposits,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.13,-0.18,-0.46,0.35,0.15,1.01,-0.05,0.51,0.07,0.18,-0.11,-0.74
Cash from Financing Activity,-7,-7,-4,-5,-7,-8,-7,-1,-2,-0,-3,-11
  └─ Proceeds from borrowings,0.28,0.00,0.00,12.26,0.00,0.00,0.00,0.81,2.97,2.07,1.48,0.00
  └─ Repayment of borrowings,-2.75,-2.93,-2.58,-12.39,-3.64,-5.14,-4.92,0.00,-3.26,-0.42,-2.06,-9.08
  └─ Interest paid fin,-3.75,-3.24,-3.22,-3.39,-2.96,-1.87,-1.96,-1.31,-1.40,-1.18,-1.17,-0.91
  └─ Dividends paid,-0.53,-0.61,-0.65,-0.23,-0.06,-0.95,-0.08,-0.68,-0.71,-0.84,-0.78,-0.68
  └─ Other financing items,-0.09,-0.14,2.73,-1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0,1,0,0,-0,-2,1,0,10,-3,-2,-6
  └─ Free Cash Flow,7,8,4,3,6,5,8,1,12,-3,0,5
  └─ CFO/OP,85%,145%,194%,209%,108%,132%,270%,63%,212%,65%,35%,229%
