Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016
Cash from Operating Activity,4,5,-0,9,4,-1,-4,-23,-11,-3,-5
  └─ Profit from operations,9.49,6.59,7.95,3.89,-3.51,2.69,0.58,-12.37,3.38,-12.55,-15.85
  └─ Inventory,-5.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Operating borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.00,0.00,0.00
  └─ Other WC items,-0.25,-1.23,-7.96,4.84,7.85,-3.41,-4.24,-10.49,0.00,9.34,10.74
  └─ Working capital changes,-5.30,-1.23,-7.96,4.84,7.85,-3.41,-4.24,-10.49,-14.00,9.34,10.74
Cash from Investing Activity,-6,-7,-7,-11,-4,-1,-2,-5,0,2,-1
  └─ Fixed assets purchased,-2.72,-1.17,-1.28,-6.02,-1.09,-0.91,-2.12,-3.82,-1.25,-0.80,-0.59
  └─ Fixed assets sold,0.02,0.10,0.03,0.09,0.01,0.01,0.22,0.43,1.65,0.80,0.08
  └─ Capital WIP,-1.32,-4.83,-3.81,-3.99,-2.83,-0.05,0.00,-1.64,-0.26,0.00,0.00
  └─ Investments sold,0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.19,0.00
  └─ Dividends received,-1.03,-1.43,-1.46,-1.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Invest in subsidiaries,-0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,-0.76,0.00,-0.58,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,0,-0,7,3,0,1,6,29,8,-2,14
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.81,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.01,0.00,6.72,3.15,0.00,0.79,6.08,5.40,7.30,0.00,0.00
  └─ Repayment of borrowings,0.00,-0.38,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,0.07,0.06,0.10,0.11,0.13,0.09,0.11,0.13,0.14,0.00,0.00
  └─ Other financing items,0.00,0.13,0.09,0.00,0.00,0.06,0.02,20.33,0.46,-1.67,13.97
Net Cash Flow,-2,-2,-0,1,-0,-1,1,1,-3,-3,8
  └─ Free Cash Flow,0,-1,-5,-1,0,-2,-6,-28,-10,-3,-6
  └─ CFO/OP,37%,64%,-0%,112%,-2284%,-9%,-41%,461%,-80%,143%,100%
