Metric,Mar 2007,Mar 2008,Mar 2009,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-16,19,,22,7,4,6,27,-10,32,25
  └─ Profit from operations,26.83,27.51,,19.89,19.04,18.49,26.65,23.69,22.47,25.84,21.48
  └─ Receivables,-19.24,6.97,,0.68,-15.19,-6.80,-9.30,17.26,-4.19,-8.60,4.53
  └─ Inventory,-15.09,-14.67,,1.02,-0.54,-9.76,-13.81,-2.95,-6.18,-3.05,-0.92
  └─ Payables,0.76,11.16,,-0.09,4.21,1.81,1.91,1.66,-1.12,0.94,-5.41
  └─ Other WC items,0.00,0.00,,0.00,0.00,0.00,0.00,-12.26,-20.71,16.90,6.51
  └─ Working capital changes,-33.57,3.46,,1.62,-11.52,-14.75,-21.20,3.71,-32.20,6.19,4.70
  └─ Interest paid,-7.41,-10.37,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Direct taxes,-2.12,-1.59,,0.26,-0.04,0.18,0.24,-0.61,-0.11,-0.35,-1.21
Cash from Investing Activity,-45,-40,,-10,-5,-1,-27,-24,-10,0,-2
  └─ Fixed assets purchased,-30.98,-43.08,,-6.09,-5.34,-1.02,-27.06,-23.68,-10.20,-0.21,-2.43
  └─ Fixed assets sold,1.67,2.34,,0.00,0.00,0.00,0.00,0.00,0.12,0.39,0.02
  └─ Investments purchased,-11.54,-0.75,,0.00,0.00,-0.03,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00
  └─ Other investing items,-4.27,1.02,,-3.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,59,23,,-12,5,-9,-1,2,18,-33,-23
  └─ Proceeds from shares,11.95,1.12,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,47.72,23.97,,1.26,13.48,9.49,12.20,16.43,30.07,0.97,0.00
  └─ Repayment of borrowings,0.00,0.00,,-3.00,0.00,-9.23,-3.40,-8.98,0.00,-20.51,-12.03
  └─ Interest paid fin,0.00,0.00,,-10.60,-8.82,-9.23,-9.52,-5.50,-12.22,-13.77,-10.64
  └─ Dividends paid,-1.14,-2.35,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-3,1,,-1,7,-6,-22,5,-2,-1,-0
  └─ Free Cash Flow,-46,-22,,16,2,3,-21,3,-20,32,23
  └─ CFO/OP,-91%,108%,,109%,40%,20%,26%,122%,-50%,142%,156%
