Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,12,5,16,-5,12,18,-3,6,14
  └─ Profit from operations,24.95,17.87,11.53,15.25,18.92,22.33,34.63,35.86,42.44
  └─ Receivables,8.07,-9.65,-1.51,-10.22,-26.35,6.69,-6.46,-29.86,-15.95
  └─ Inventory,-6.74,-16.32,-13.99,-15.67,-2.77,15.09,3.32,12.89,-2.69
  └─ Payables,6.13,6.19,6.84,-2.96,1.90,3.80,-7.95,-4.26,-1.23
  └─ Operating investments,0.00,-0.01,0.04,-0.02,-0.01,0.00,0.06,0.00,0.00
  └─ Operating borrowings,-5.16,10.34,-1.04,7.55,21.07,-25.73,-15.05,7.47,0.00
  └─ Other WC items,-15.28,-0.28,15.12,4.04,2.18,1.04,-6.98,-7.18,1.91
  └─ Working capital changes,-12.97,-9.73,5.46,-17.29,-3.97,0.89,-33.07,-20.95,-17.96
  └─ Direct taxes,-0.01,-3.13,-1.46,-2.72,-3.26,-5.65,-4.88,-9.06,-10.33
Cash from Investing Activity,-8,-7,-9,2,-4,-9,8,0,-6
  └─ Fixed assets purchased,-7.15,-3.04,-2.29,-1.11,-2.72,-1.83,-3.30,-2.70,-6.12
  └─ Fixed assets sold,0.03,2.13,0.04,0.38,0.00,0.70,0.00,0.00,0.14
  └─ Capital WIP,0.00,-1.20,-0.68,1.25,1.45,-0.03,-0.35,0.32,0.00
  └─ Investments purchased,-0.34,-1.28,-7.20,0.00,-2.36,-10.48,-10.86,-4.37,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,2.36,10.89,10.93,4.30,0.00
  └─ Interest received,0.33,0.27,0.27,0.23,0.26,0.49,0.32,0.29,0.13
  └─ Other investing items,-0.48,-3.70,0.49,1.43,-2.84,-8.64,11.59,2.38,-0.49
Cash from Financing Activity,-1,-7,-5,2,-6,-10,-6,-6,-8
  └─ Proceeds from borrowings,0.00,0.16,0.18,7.33,1.74,0.00,0.82,1.64,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,-1.98,0.00,-3.08,-3.30
  └─ Interest paid fin,-1.97,-2.99,-4.85,-5.42,-7.64,-7.42,-5.92,-4.95,-4.37
  └─ Dividends paid,-0.14,-0.14,-0.14,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Financial liabilities,0.00,0.00,0.00,0.00,-0.42,-0.49,-0.57,0.00,0.00
  └─ Other financing items,1.49,-3.60,-0.32,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,4,-8,1,-1,2,-1,-1,-0,0
  └─ Free Cash Flow,5,3,13,-4,10,16,-7,3,8
  └─ CFO/OP,61%,44%,149%,-13%,80%,104%,5%,42%,68%
