Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,20,20,29,23,43,35,73,22,40,-33,38
  └─ Profit from operations,24.95,24.00,29.87,30.81,24.18,52.96,50.57,24.02,9.03,-7.79,45.03
  └─ Receivables,-2.12,1.97,3.04,-12.11,-13.28,2.02,-7.23,2.28,-10.06,-0.81,-23.81
  └─ Inventory,-21.12,3.39,-2.01,-9.83,-5.96,-3.67,-11.01,0.72,-50.21,28.10,-6.75
  └─ Payables,20.02,-8.46,0.34,19.37,38.79,-12.72,45.03,-2.05,89.93,-52.93,23.85
  └─ Working capital changes,-3.21,-3.10,1.37,-2.57,19.55,-14.38,26.80,0.94,29.65,-25.64,-6.71
  └─ Direct taxes,-1.29,-1.12,-1.86,-5.47,-0.26,-3.25,-4.17,-2.72,1.52,-0.05,-0.63
Cash from Investing Activity,-22,-10,-34,-35,-23,-21,-34,-29,-60,4,-19
  └─ Fixed assets purchased,-21.89,-12.39,-35.35,-61.37,-22.67,-20.23,-35.15,-37.11,-62.20,-32.53,-19.71
  └─ Fixed assets sold,0.01,1.08,0.97,0.42,1.90,0.23,0.21,8.95,2.47,34.94,0.23
  └─ Investments purchased,0.00,0.00,0.00,0.00,-1.35,-1.47,-0.23,0.00,0.00,0.00,0.00
  └─ Investments sold,0.07,0.60,0.00,22.56,0.03,0.00,0.00,0.05,0.00,0.01,1.00
  └─ Interest received,0.18,0.00,0.14,0.15,0.14,0.34,1.79,0.16,0.32,0.36,0.31
  └─ Dividends received,0.48,0.60,0.60,2.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investment in group cos,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.73,0.00,0.00,0.00
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.00
  └─ Other investing items,-0.98,-0.22,-0.18,0.07,-0.65,-0.10,-0.74,0.13,-0.87,1.07,-0.71
Cash from Financing Activity,1,-9,4,12,-21,-14,-39,6,20,30,-20
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,25.70,0.00,0.00,0.00,15.36,35.13,50.05,6.22
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,-2.96,-0.11,-27.35,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-11.10,-11.41,-12.61,-12.07,-16.68,-13.58,-11.25,-11.90,-14.87,-19.09,-25.02
  └─ Dividends paid,-2.24,-1.79,-2.03,-1.40,-1.56,0.00,-0.63,-0.63,0.00,0.00,0.00
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.24,-0.61,-0.70
  └─ Other financing items,14.67,4.24,18.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.29
Net Cash Flow,-0,0,-0,-0,-0,0,-0,-0,1,1,-1
  └─ Free Cash Flow,-1,8,-5,-38,23,15,38,-6,-20,-31,18
  └─ CFO/OP,90%,103%,114%,95%,233%,75%,159%,117%,583%,328%,99%
