Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2015
Cash from Operating Activity,203,-60,28,23,98,222,135,73,-98,602,581,
  └─ Profit from operations,82,85,75,89,91,184,245,484,526,558,573,20
  └─ Receivables,-5,-10,-49,-49,-57,-15,-164,-200,-386,128,8,-12
  └─ Payables,144,-107,27,8,125,72,85,-20,181,4,-98,5
  └─ Loans Advances,1,-2,0,0,0,0,0,0,0,0,0,-1
  └─ Other WC items,0,0,-17,-19,-42,-1,13,-157,-344,11,226,0
  └─ Working capital changes,141,-118,-39,-59,26,55,-66,-377,-549,143,137,-8
  └─ Direct taxes,0,0,-8,-7,-18,-17,-45,-33,-75,-98,-129,0
  └─ Advance tax,-20,-26,0,0,0,0,0,0,0,0,0,-3
Cash from Investing Activity,-35,-19,-132,0,1,-225,-821,111,-2,-261,-14,
  └─ Fixed assets purchased,-5.78,-18.11,-5.95,-10.54,-7.24,-7.66,-17.08,-38.06,-35.61,-21.32,-26.44,-3.17
  └─ Fixed assets sold,0.45,0.36,0.16,12.83,0.00,0.00,0.00,0.00,0.01,2.20,0.00,0.00
  └─ Investments purchased,-0.05,0.00,0.00,-10.00,0.00,0.00,0.00,-15.91,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,25.62,0.00,0.00,0.00
  └─ Interest received,3.04,3.32,3.61,2.70,2.05,5.16,11.46,28.37,22.23,16.93,40.54,0.19
  └─ Invest in subsidiaries,0.00,0.00,0.00,0.00,-19.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Acquisition of companies,0.00,0.00,-81.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,-32.18,-5.30,-47.76,5.17,25.85,-222.16,-815.29,136.54,-14.04,-258.35,-28.12,-2.68
Cash from Financing Activity,-33,18,46,-17,-67,211,824,-108,158,-34,-535,
  └─ Proceeds from shares,0,0,0,0,0,266,882,14,11,7,0,0
  └─ Proceeds from borrowings,0,19,56,0,0,0,0,127,332,598,0,3
  └─ Repayment of borrowings,-6,-1,-1,-5,-36,-38,-4,-15,-90,-515,-437,0
  └─ Interest paid fin,-1,-0,-1,-2,-3,-3,-2,-8,-17,-39,-12,-1
  └─ Dividends paid,-26,0,-8,-9,-17,0,-30,-69,-70,-74,-72,-2
  └─ Financial liabilities,0,0,0,-1,-7,-6,-5,-7,-8,-10,-14,0
  └─ Other financing items,0,1,0,0,-5,-8,-18,-149,0,0,0,0
Net Cash Flow,135,-61,-57,6,32,208,137,76,59,308,32,
  └─ Free Cash Flow,197,-78,22,25,91,214,117,35,-133,583,555,
  └─ CFO/OP,280%,-41%,51%,34%,116%,137%,82%,24%,-4%,132%,132%,
