Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Cash from Operating Activity,206,196,486,446,418,325,249,349
  └─ Profit from operations,167,225,449,485,451,449,456,337
  └─ Receivables,4,-50,-75,-13,-34,-117,-26,58
  └─ Inventory,15,22,41,28,-8,5,-10,-18
  └─ Payables,19,18,45,16,28,83,-47,-15
  └─ Loans Advances,19,1,0,0,0,0,0,0
  └─ Other WC items,19,13,52,-46,-12,-59,-83,0
  └─ Working capital changes,76,4,62,-15,-26,-89,-166,26
  └─ Direct taxes,0,0,-25,-24,-8,-36,-40,-13
  └─ Advance tax,-37,-34,0,0,0,0,0,0
Cash from Investing Activity,-210,-161,-165,-291,-156,-12,-126,-15
  └─ Fixed assets purchased,-211,-155,-163,-231,-135,-87,-109,-52
  └─ Fixed assets sold,0,0,1,10,14,3,1,4
  └─ Investments purchased,0,0,0,-2,-10,-650,-1,-1
  └─ Investments sold,0,0,0,0,0,660,0,0
  └─ Interest received,0,0,1,5,10,3,10,9
  └─ Other investing items,1,-7,-5,-71,-35,59,-27,26
Cash from Financing Activity,15,-31,-315,-172,320,-875,-137,-316
  └─ Proceeds from shares,0,0,0,0,0,6,1,2
  └─ Proceeds from debentures,0,0,0,0,550,0,0,0
  └─ Redemption of debentures,0,0,0,0,0,-550,0,0
  └─ Proceeds from borrowings,181,273,143,218,180,448,301,112
  └─ Repayment of borrowings,-89,-221,-241,-147,-175,-403,-187,-183
  └─ Interest paid fin,-76,-82,-79,-78,-84,-214,-110,-107
  └─ Dividends paid,0,0,0,-14,0,-12,0,0
  └─ Financial liabilities,0,0,-138,-150,-150,-150,-142,-139
Net Cash Flow,12,4,6,-16,582,-562,-14,18
  └─ Free Cash Flow,-5,40,324,224,296,241,141,301
  └─ CFO/OP,158%,109%,119%,101%,97%,88%,73%,183%
