Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,109,144,113,102,993,1500,1780,351,1437,1817,294,252
  └─ Profit from operations,150,170,173,153,1342,1224,1391,1298,1608,1896,411,406
  └─ Receivables,-15,-5,6,-21,-148,230,0,0,0,0,0,0
  └─ Inventory,-9,-4,-9,-7,-250,67,0,0,0,0,0,-50
  └─ Payables,13,6,5,26,121,128,306,628,-162,382,-19,0
  └─ Loans Advances,-3,-2,-1,-4,0,0,0,0,0,0,0,0
  └─ Other WC items,-8,3,-11,-4,57,-82,196,-1446,199,-157,-15,-36
  └─ Working capital changes,-20,-1,-11,-10,-221,343,502,-818,37,225,-35,-86
  └─ Direct taxes,-20,-25,-50,-42,-128,-67,-118,-128,-207,-304,-83,-68
  └─ Other operating items,0,0,0,0,0,0,6,0,0,0,0,0
Cash from Investing Activity,-105,-102,54,-163,-368,-359,-177,-188,-647,-1392,-286,-202
  └─ Fixed assets purchased,-28,-57,-44,-52,-634,-353,-233,-356,-568,-591,-103,-100
  └─ Fixed assets sold,3,1,1,3,309,11,35,0,88,20,76,9
  └─ Investments purchased,-115,-127,-479,-216,-135,-232,-80,-103,-265,-461,-409,-170
  └─ Investments sold,105,105,542,62,116,289,69,247,56,247,149,119
  └─ Interest received,0,0,0,0,8,18,29,26,18,13,8,11
  └─ Dividends received,4,5,6,1,0,0,0,0,0,0,0,0
  └─ Investment in group cos,0,0,0,0,0,0,0,0,0,0,0,-85
  └─ Acquisition of companies,0,0,0,0,0,-46,0,0,0,0,0,0
  └─ Inter corporate deposits,-75,-29,28,40,0,0,0,0,0,0,0,0
  └─ Other investing items,1,0,0,0,-31,-46,2,-3,24,-621,-6,14
Cash from Financing Activity,-3,-37,-172,64,-567,-1184,-1567,-144,-778,-590,39,-30
  └─ Proceeds from shares,0,0,0,0,0,11,0,0,0,492,0,0
  └─ Proceeds from debentures,0,0,0,0,0,0,0,0,239,0,0,0
  └─ Proceeds from borrowings,116,167,122,0,1536,353,623,1484,403,281,187,127
  └─ Repayment of borrowings,-62,-133,-246,0,-1505,-873,-1645,-1078,-861,-875,-47,-32
  └─ Proceeds from deposits,0,0,0,0,3,4,13,0,0,0,0,0
  └─ Interest paid fin,-50,-53,-44,-8,-554,-592,-505,-453,-470,-374,-36,-47
  └─ Dividends paid,-8,-19,-3,-13,-47,-57,-10,-38,-38,-55,-49,-61
  └─ Financial liabilities,0,0,0,0,0,-45,-42,-39,-32,-32,-6,-14
  └─ Other financing items,0,0,0,86,-0,15,-2,-20,-18,-28,-9,-3
Net Cash Flow,1,4,-5,3,58,-43,37,19,12,-165,47,21
  └─ Free Cash Flow,85,88,70,52,669,1158,1582,-5,957,1246,267,161
  └─ CFO/OP,78%,87%,59%,51%,81%,123%,126%,36%,102%,111%,82%,84%
