Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,27,-9,6,38,6,1,39
  └─ Profit from operations,24,25,37,25,28,37,52
  └─ Receivables,17,-3,-15,8,-15,-4,-22
  └─ Inventory,-11,-27,-2,1,-14,-9,-2
  └─ Payables,-8,5,4,-0,2,1,3
  └─ Loans Advances,-0,0,-10,0,-0,-11,11
  └─ Other WC items,8,-6,-4,7,7,-11,3
  └─ Working capital changes,7,-31,-27,15,-20,-34,-7
  └─ Direct taxes,-4,-3,-4,-3,-2,-2,-6
Cash from Investing Activity,-17,-17,-7,-30,-29,-0,-45
  └─ Fixed assets purchased,-17.75,-18.72,-18.43,-42.82,-12.47,-9.40,-40.17
  └─ Fixed assets sold,0.31,0.17,2.67,15.28,6.08,7.32,0.28
  └─ Investments purchased,0.00,0.00,0.00,-0.12,-22.59,-0.34,-0.49
  └─ Investments sold,0.00,0.00,0.04,0.00,0.00,0.00,0.00
  └─ Interest received,1.56,1.34,1.11,1.34,3.15,2.33,2.83
  └─ Dividends received,0.00,0.00,0.00,0.00,0.00,-1.09,0.00
  └─ Invest in subsidiaries,0.00,0.00,0.00,0.00,0.00,0.00,-2.01
  └─ Loans to subsidiaries,0.00,0.00,0.00,-3.55,-3.09,-0.84,0.00
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,0.00,1.80,0.08
  └─ Other investing items,-1.16,0.00,7.13,0.00,0.11,0.00,-5.84
Cash from Financing Activity,-10,28,-1,-8,23,0,5
  └─ Proceeds from shares,0.00,0.00,7.61,8.92,0.00,0.00,2.09
  └─ Proceeds from borrowings,6.46,33.80,10.92,6.78,35.83,17.07,13.27
  └─ Repayment of borrowings,-11.12,0.00,-13.50,-14.97,-3.63,-10.76,0.00
  └─ Interest paid fin,-4.20,-3.93,-6.18,-5.64,-7.84,-8.75,-8.52
  └─ Dividends paid,-1.14,-1.77,-2.36,-2.80,0.00,0.00,-1.60
  └─ Financial liabilities,-0.07,-0.05,0.00,-0.64,-1.24,-0.79,-0.04
  └─ Other financing items,0.00,0.00,2.97,0.00,0.00,3.60,0.00
Net Cash Flow,-0,2,-2,-1,0,1,-1
  └─ Free Cash Flow,10,-27,-9,10,-0,-1,-1
  └─ CFO/OP,130%,-25%,29%,172%,30%,9%,94%
