Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Cash from Operating Activity,-6.63,-11.24,-12.55,0.65,-0.48,-0.14,-65.81,11.60
  └─ Profit from operations,0.02,0.35,0.56,1.10,2.42,3.43,15.79,8.32
  └─ Receivables,0.00,0.11,0.00,0.00,-0.03,0.03,0.00,-0.02
  └─ Inventory,0.00,0.63,-0.27,0.00,0.00,-3.06,-5.62,7.47
  └─ Payables,0.01,13.94,5.60,36.37,51.25,69.60,-37.66,0.71
  └─ Loans Advances,-6.66,-26.12,-18.14,-35.97,-53.60,-69.33,-38.86,1.16
  └─ Other WC items,0.00,0.02,0.05,-0.02,0.34,0.02,1.65,-4.93
  └─ Working capital changes,-6.65,-11.43,-12.76,0.38,-2.04,-2.74,-80.50,4.39
  └─ Direct taxes,0.00,-0.16,-0.35,-0.83,-0.86,-0.83,-1.10,-1.11
Cash from Investing Activity,0.02,-0.54,0.00,-0.64,-0.25,-5.85,-7.02,-11.04
  └─ Fixed assets purchased,0.02,-0.31,0.00,-0.64,0.00,-5.84,0.00,-11.00
  └─ Investments purchased,0.00,-0.23,0.00,0.00,-0.25,-0.02,-7.02,-0.04
Cash from Financing Activity,6.66,11.86,12.39,0.91,1.34,5.48,71.14,0.50
  └─ Proceeds from shares,0.89,-0.00,19.26,-0.00,-0.00,-0.00,-0.00,-0.00
  └─ Proceeds from borrowings,6.45,-0.00,2.43,0.90,1.32,6.08,82.26,15.84
  └─ Repayment of borrowings,-0.00,-4.04,-0.00,-0.00,-0.00,-0.36,-0.31,-0.41
  └─ Interest paid fin,-0.00,-0.00,-0.00,-0.00,-0.00,-0.49,-11.26,-14.96
  └─ Other financing items,-0.68,15.90,-9.31,-0.00,0.02,0.26,0.45,0.02
Net Cash Flow,0.05,0.08,-0.16,0.92,0.60,-0.51,-1.69,1.07
  └─ Free Cash Flow,-6.61,-11.55,-12.55,0.01,-0.48,-5.98,-65.81,0.60
  └─ CFO/OP,-22100%,-3078%,-2000%,117%,13%,20%,-409%,153%
