Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Cash from Operating Activity,-0.01,0.00,-0.06,-0.06,-0.08,-0.10,0.12,0.02
  └─ Profit from operations,0.01,0.01,-0.23,-0.23,0.06,0.06,0.06,-0.01
  └─ Receivables,-0.01,-0.01,-0.13,-0.13,-0.08,-0.10,0.07,0.02
  └─ Loans Advances,0.00,0.00,0.01,0.01,-0.02,-0.06,-0.01,0.00
  └─ Other WC items,0.00,0.00,0.29,0.29,-0.03,0.00,-0.01,0.00
  └─ Working capital changes,-0.01,0.00,0.17,0.17,-0.14,-0.15,0.06,0.02
Cash from Investing Activity,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,0.00,0.00,0.11,0.11,0.08,0.09,-0.12,-0.02
  └─ Proceeds from borrowings,0.00,0.00,0.11,0.11,0.08,0.09,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,-0.02
Net Cash Flow,-0.01,0.79,0.05,0.05,0.00,-0.01,0.00,0.00
  └─ Free Cash Flow,-0.01,0.00,-0.06,-0.06,-0.08,-0.10,0.12,0.02
  └─ CFO/OP,-100%,0%,-600%,,,,1200%,-200%
