Metric,Mar 2013,Mar 2014,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2012
Cash from Operating Activity,56,,51,27,41,64,19,44,34,40,33,48,
  └─ Profit from operations,59.24,,62.01,70.32,39.27,30.70,42.21,65.84,54.87,26.36,31.24,43.49,50.84
  └─ Receivables,5.44,,0.05,-23.69,9.35,29.51,-7.36,-10.92,-7.92,-20.20,0.28,16.33,-26.10
  └─ Inventory,-24.92,,14.09,-14.47,3.07,4.84,18.70,-9.52,-17.45,-2.90,27.97,-4.87,-4.12
  └─ Payables,20.98,,-29.11,4.08,-8.35,1.26,21.09,7.89,11.79,32.01,-29.81,-3.86,16.34
  └─ Loans Advances,5.21,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.20
  └─ Other WC items,-7.62,,7.27,3.46,0.38,0.06,-51.31,-2.47,1.38,5.48,3.06,0.52,-1.02
  └─ Working capital changes,-0.91,,-7.70,-30.62,4.46,35.67,-18.88,-15.01,-12.20,14.39,1.49,8.12,-4.70
  └─ Direct taxes,-2.19,,-3.48,-12.40,-2.77,-1.87,-4.73,-7.08,-8.31,-1.03,0.70,0.00,-1.58
  └─ Other operating items,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.91,0.00
Cash from Investing Activity,-29,,-14,5,-56,-4,5,-12,-21,-63,-8,-52,
  └─ Fixed assets purchased,-15.23,,-15.26,-15.48,-57.98,-4.73,-8.95,-28.00,-60.26,-64.23,-6.45,-5.54,-11.67
  └─ Fixed assets sold,1.87,,0.31,0.95,1.94,0.33,13.10,1.47,0.91,1.08,1.21,1.23,0.77
  └─ Capital WIP,-16.50,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.79
  └─ Investments purchased,0.00,,0.00,-2.60,0.00,0.00,0.00,0.00,0.00,0.00,-2.45,-28.97,-20.23
  └─ Investments sold,0.00,,0.00,20.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.08
  └─ Interest received,0.60,,1.00,1.66,0.40,0.45,0.93,1.77,0.60,0.13,0.06,1.21,0.38
  └─ Other investing items,0.00,,0.00,0.00,0.00,0.00,0.00,12.43,37.76,0.00,-0.01,-19.81,0.56
Cash from Financing Activity,-29,,-37,-32,15,-61,-23,-29,-13,33,-5,-20,
  └─ Proceeds from shares,0.00,,0.00,0.00,0.00,0.04,0.07,0.08,0.06,0.10,0.06,0.06,0.00
  └─ Proceeds from borrowings,0.00,,0.00,0.00,24.06,0.00,0.00,0.00,0.00,39.13,2.99,0.00,0.00
  └─ Repayment of borrowings,0.00,,0.00,-23.85,0.00,-49.82,-15.02,-22.50,-7.50,0.00,0.00,-14.30,0.00
  └─ Interest paid fin,-24.88,,-13.02,-7.21,-8.68,-7.93,-6.02,-4.07,-2.20,-2.01,-4.68,-3.41,-21.70
  └─ Dividends paid,-2.37,,-0.84,-0.85,-0.86,-0.88,-0.02,-0.72,-1.44,-1.45,-0.73,-0.73,-2.46
  └─ Financial liabilities,0.00,,0.00,0.00,0.00,-1.95,-2.03,-1.74,-2.27,-2.40,-2.37,-1.39,0.00
  └─ Other financing items,-2.08,,-23.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.64
Net Cash Flow,-2,,-0,0,-0,0,1,2,0,10,21,-24,
  └─ Free Cash Flow,26,,36,13,-15,60,23,17,-25,-23,28,43,
  └─ CFO/OP,101%,,96%,82%,118%,253%,69%,90%,90%,193%,119%,121%,
