Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,14,5,18,-6,23
  └─ Profit from operations,14.70,5.90,22.48,28.66,33.31
  └─ Receivables,0.32,-1.45,-15.03,-18.12,0.82
  └─ Inventory,-0.01,-0.56,0.10,0.29,-0.14
  └─ Payables,1.86,7.97,-0.54,-2.28,-2.89
  └─ Loans Advances,12.09,-1.36,-0.41,-8.33,-0.42
  └─ Other WC items,-11.51,-4.76,15.53,-0.80,-0.55
  └─ Working capital changes,2.76,-0.15,-0.35,-29.24,-3.18
  └─ Direct taxes,-3.06,-0.48,-3.79,-5.44,-6.79
Cash from Investing Activity,-4,-7,-7,-4,-13
  └─ Fixed assets purchased,-4.28,-7.30,-8.45,-4.22,-10.25
  └─ Fixed assets sold,0.06,0.00,1.50,0.05,0.01
  └─ Interest received,0.08,0.08,0.08,0.20,0.82
  └─ Other investing items,0.00,0.00,0.00,0.00,-3.33
Cash from Financing Activity,-7,-5,2,-0,36
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,49.67
  └─ Proceeds from borrowings,12.94,0.00,4.08,2.93,0.00
  └─ Repayment of borrowings,-18.04,-3.00,0.00,-0.84,-12.07
  └─ Interest paid fin,-1.88,-1.74,-2.19,-2.47,-1.93
Net Cash Flow,3,-7,13,-10,46
  └─ Free Cash Flow,10,-2,11,-10,13
  └─ CFO/OP,119%,95%,95%,-2%,91%
